dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
80000000,8,8.553329,1.065405,9.438,1.930,0.208,499.88
80000000,8,8.762286,1.057710,9.608,1.971,0.239,499.50
80000000,8,8.133509,1.054687,9.019,1.944,0.196,474.16
80000000,8,8.411627,1.116733,9.308,1.980,0.248,482.74
80000000,8,8.725651,1.081776,9.615,1.965,0.220,500.57
80000000,8,8.228056,1.097549,9.136,1.958,0.216,477.74
80000000,8,8.538266,1.071583,9.409,1.964,0.228,490.65
80000000,8,9.038966,1.097480,9.999,1.991,0.164,510.72
80000000,8,3.066889,1.074780,3.931,1.216,0.238,342.91
80000000,8,9.277282,1.197177,10.242,2.188,0.261,480.00
80000000,8,8.630403,1.091112,9.554,1.995,0.195,488.68
80000000,8,9.437148,1.250456,10.462,2.280,0.256,470.28
80000000,8,9.607919,1.082898,10.502,2.099,0.216,510.88
80000000,8,8.934537,1.242271,9.958,2.141,0.248,476.91
80000000,8,9.642003,0.977250,10.431,1.984,0.216,536.62
80000000,8,9.365669,1.006428,10.171,1.937,0.228,537.15
80000000,8,8.885641,1.265471,9.998,2.170,0.183,469.16
80000000,8,9.146803,1.088304,10.046,2.047,0.216,501.32
80000000,8,8.737427,1.060613,9.583,1.968,0.243,499.35
80000000,8,9.083548,1.004866,9.860,1.916,0.255,528.23
80000000,8,8.709321,1.090099,9.595,1.991,0.232,493.61
80000000,8,9.617486,1.206635,10.578,2.153,0.276,504.12
80000000,8,9.292698,1.164826,10.264,2.131,0.224,492.38
80000000,8,9.658828,1.184868,10.683,2.208,0.188,492.55
80000000,8,8.863960,1.093138,9.793,1.968,0.192,507.39
80000000,8,2.991837,1.070306,3.913,1.231,0.176,332.26
80000000,8,3.095173,1.090294,3.993,1.207,0.220,349.05
80000000,8,9.200383,1.030687,10.038,1.968,0.220,521.25
80000000,8,8.613195,1.114261,9.539,1.964,0.216,496.59
80000000,8,8.180922,1.194874,9.226,2.052,0.180,458.26
80000000,8,9.829909,1.084000,10.762,2.163,0.180,505.84
80000000,8,8.140746,0.953841,8.866,1.828,0.256,499.02
80000000,8,8.189774,1.164558,9.175,2.039,0.208,460.12
80000000,8,2.779418,1.160753,3.703,1.266,0.265,313.40
80000000,8,8.902768,1.052407,9.734,1.980,0.248,504.24
80000000,8,9.001330,1.054918,9.832,1.926,0.252,523.55
80000000,8,8.778723,1.075997,9.649,2.018,0.232,489.79
80000000,8,8.464752,0.988472,9.217,1.868,0.264,507.59
80000000,8,9.134830,1.025794,9.944,1.982,0.244,514.01
80000000,8,8.476983,1.131139,9.418,1.991,0.217,484.07
80000000,8,2.442083,1.062422,3.295,1.161,0.238,304.15
80000000,8,2.337127,1.017265,3.165,1.104,0.217,306.30
80000000,8,8.374256,1.090477,9.256,1.962,0.235,483.88
80000000,8,2.901534,1.055571,3.789,1.222,0.196,326.02
80000000,8,9.517549,1.014299,10.321,1.982,0.249,533.53
80000000,8,2.590421,1.076401,3.416,1.181,0.279,312.82
80000000,8,8.748226,1.073684,9.630,1.996,0.220,493.58
80000000,8,3.714273,1.132571,4.639,1.347,0.236,362.02
80000000,8,3.281995,1.130024,4.193,1.327,0.246,334.41
80000000,8,9.076704,1.034566,9.871,1.983,0.267,511.53
