dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
80000000,0,0.456386,0.970315,1.279,1.455,0.176,100.00
80000000,0,0.460215,0.901138,1.231,1.388,0.156,100.00
80000000,0,0.415063,0.859522,1.118,1.301,0.184,100.00
80000000,0,0.413093,0.860681,1.108,1.300,0.192,100.00
80000000,0,0.414625,0.880293,1.110,1.322,0.212,100.00
80000000,0,0.419062,0.889872,1.179,1.336,0.156,99.99
80000000,0,0.416655,0.862378,1.102,1.305,0.204,100.00
80000000,0,0.415802,0.919049,1.168,1.363,0.196,100.00
80000000,0,0.465470,0.971679,1.293,1.465,0.172,100.00
80000000,0,0.422740,0.881130,1.175,1.331,0.156,100.00
80000000,0,0.415593,0.861391,1.127,1.303,0.176,100.00
80000000,0,0.416172,0.858855,1.106,1.302,0.196,100.00
80000000,0,0.455969,0.972914,1.289,1.458,0.168,100.00
80000000,0,0.466639,0.928810,1.215,1.423,0.208,100.00
80000000,0,0.419430,0.863582,1.114,1.310,0.196,100.00
80000000,0,0.415112,0.913044,1.143,1.356,0.212,99.97
80000000,0,0.418827,0.865866,1.135,1.311,0.176,100.00
80000000,0,0.417304,0.873685,1.131,1.319,0.188,100.00
80000000,0,0.455214,0.936478,1.271,1.418,0.148,100.00
80000000,0,0.413411,0.863818,1.104,1.304,0.200,100.00
80000000,0,0.424194,0.969411,1.254,1.423,0.168,100.00
80000000,0,0.466022,0.929062,1.274,1.422,0.148,100.00
80000000,0,0.414657,0.873691,1.156,1.315,0.160,100.00
80000000,0,0.418374,0.861157,1.130,1.306,0.176,100.00
80000000,0,0.414994,0.864684,1.114,1.306,0.192,100.00
80000000,0,0.415538,0.865871,1.148,1.308,0.160,100.00
80000000,0,0.427627,0.981788,1.226,1.438,0.212,100.00
80000000,0,0.462620,0.973880,1.233,1.465,0.232,100.00
80000000,0,0.464503,0.972880,1.262,1.466,0.204,100.00
80000000,0,0.465949,0.971881,1.294,1.467,0.172,99.99
80000000,0,0.465205,0.976803,1.303,1.471,0.168,100.00
80000000,0,0.469735,1.003587,1.329,1.501,0.172,99.99
80000000,0,0.417133,0.925407,1.186,1.370,0.184,99.99
80000000,0,0.420057,0.865667,1.168,1.312,0.144,100.00
80000000,0,0.414348,0.865651,1.146,1.306,0.160,100.00
80000000,0,0.414192,0.877932,1.171,1.319,0.148,100.00
80000000,0,0.416120,0.863945,1.138,1.306,0.168,100.00
80000000,0,0.434966,0.972227,1.268,1.436,0.168,99.99
80000000,0,0.464779,0.926130,1.246,1.418,0.172,100.00
80000000,0,0.419569,0.892247,1.183,1.339,0.156,100.00
80000000,0,0.420732,0.865835,1.153,1.313,0.160,99.99
80000000,0,0.413703,0.863743,1.156,1.304,0.148,100.00
80000000,0,0.416624,0.866193,1.157,1.309,0.152,100.00
80000000,0,0.417778,0.862302,1.119,1.307,0.188,99.97
80000000,0,0.415056,0.864298,1.110,1.306,0.196,100.00
80000000,0,0.414995,0.939703,1.226,1.382,0.156,99.99
80000000,0,0.419872,0.861659,1.144,1.308,0.164,100.00
80000000,0,0.415271,0.865302,1.131,1.307,0.176,100.00
80000000,0,0.415374,0.865007,1.135,1.307,0.172,100.00
80000000,0,0.413469,0.858959,1.127,1.299,0.172,99.99
