dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
100000,0,0.000546,22.459332,22.461,22.466,0.000,99.97
100000,0,0.000511,22.457930,22.459,22.459,0.000,100.00
100000,0,0.000507,22.463460,22.465,22.465,0.000,100.00
100000,0,0.000536,22.470675,22.472,22.472,0.000,99.99
100000,0,0.000532,22.486743,22.488,22.488,0.000,99.99
100000,0,0.000553,22.451782,22.449,22.454,0.004,100.00
100000,0,0.000515,22.456918,22.458,22.458,0.000,100.00
100000,0,0.000506,22.449975,22.451,22.451,0.000,100.00
100000,0,0.000546,22.465369,22.467,22.467,0.000,99.99
100000,0,0.000511,22.460176,22.461,22.462,0.000,100.00
100000,0,0.000516,22.470787,22.472,22.473,0.000,99.99
100000,0,0.000561,22.465661,22.467,22.467,0.000,99.99
100000,0,0.000508,22.459426,22.461,22.461,0.000,100.00
100000,0,0.000516,22.459685,22.457,22.462,0.004,99.99
100000,0,0.000515,22.478445,22.480,22.480,0.000,100.00
100000,0,0.000508,22.484544,22.486,22.486,0.000,99.99
100000,0,0.000514,22.473690,22.475,22.475,0.000,99.99
100000,0,0.000514,22.476761,22.478,22.478,0.000,99.99
100000,0,0.000550,22.462000,22.463,22.464,0.000,100.00
100000,0,0.000508,22.466593,22.468,22.468,0.000,99.99
100000,0,0.000559,22.472789,22.474,22.475,0.000,100.00
100000,0,0.000517,22.474527,22.476,22.476,0.000,99.99
100000,0,0.000518,22.476971,22.478,22.478,0.000,100.00
100000,0,0.000547,22.449670,22.451,22.451,0.000,99.99
100000,0,0.000510,22.461487,22.463,22.469,0.000,99.97
100000,0,0.000554,22.468628,22.470,22.470,0.000,99.99
100000,0,0.000510,22.471250,22.472,22.473,0.000,99.99
100000,0,0.000512,22.463852,22.465,22.465,0.000,100.00
100000,0,0.000553,22.457539,22.459,22.459,0.000,99.99
100000,0,0.000516,22.450504,22.452,22.452,0.000,99.99
100000,0,0.000508,22.451020,22.452,22.453,0.000,100.00
100000,0,0.000517,22.448540,22.450,22.450,0.000,99.99
100000,0,0.000519,22.462975,22.464,22.464,0.000,100.00
100000,0,0.000508,22.475102,22.476,22.477,0.000,100.00
100000,0,0.000514,22.485907,22.487,22.487,0.000,100.00
100000,0,0.000515,22.479135,22.480,22.480,0.000,100.00
100000,0,0.000505,22.493485,22.495,22.495,0.000,100.00
100000,0,0.000545,22.467277,22.468,22.469,0.000,100.00
100000,0,0.000504,22.461216,22.458,22.463,0.004,100.00
100000,0,0.000515,22.458441,22.460,22.460,0.000,99.99
100000,0,0.000514,22.461104,22.462,22.463,0.000,100.00
100000,0,0.000514,22.471566,22.469,22.473,0.004,99.99
100000,0,0.000554,22.452149,22.449,22.453,0.004,100.00
100000,0,0.000509,22.476466,22.477,22.479,0.000,99.99
100000,0,0.000550,22.481508,22.483,22.483,0.000,100.00
100000,0,0.000508,22.466045,22.467,22.467,0.000,100.00
100000,0,0.000509,22.461993,22.463,22.464,0.000,100.00
100000,0,0.000519,22.471034,22.468,22.472,0.004,100.00
100000,0,0.000547,22.474117,22.475,22.476,0.000,100.00
100000,0,0.000509,22.477043,22.474,22.479,0.004,100.00
