| Version  | Threads |          Init         |    CountingSort    |        User        |          Sys          |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |    1    | 0.0005136571428571429 | 22.466663472222223 | 22.467277777777777 |          0.0          | 22.468857142857143 |        1.0         |         1.0         |
| Parallel |    1    | 0.0005181136363636364 | 22.63450651515151  | 22.634757575757575 |          0.0          | 22.640500000000003 | 0.9924187691463148 |  0.9924187691463148 |
| Parallel |    2    | 0.0014096969696969696 | 24.84089244444445  | 24.841977777777775 |          0.0          | 12.58542222222222  | 1.7853081721154838 |  0.8926540860577419 |
| Parallel |    4    | 0.0014745757575757574 | 31.75107938636364  | 31.75318181818182  | 0.0008333333333333334 | 8.081023809523812  | 2.7804468434280185 |  0.6951117108570046 |
| Parallel |    8    | 0.0018803023255813953 | 45.105926707317074 |  45.1119756097561  |  0.001488372093023256 | 5.692076923076923  | 3.9473916896244834 |  0.4934239612030604 |
| Parallel |    16   |       0.0114985       | 45.03590694999999  |     45.043275      | 0.0029268292682926834 | 5.676871794871795  | 3.9579645189722967 | 0.24737278243576855 |
| Parallel |    32   |  0.01199765789473684  | 45.090601048780485 | 45.09682926829269  |         0.004         | 5.664439024390244  |  3.96665178071642  | 0.12395786814738813 |
