dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
80000,0,0.000453,14.655022,14.656,14.660,0.000,99.98
80000,0,0.000415,14.696576,14.698,14.698,0.000,99.99
80000,0,0.000414,14.668998,14.670,14.670,0.000,100.00
80000,0,0.000418,14.695952,14.697,14.697,0.000,100.00
80000,0,0.000418,14.657805,14.659,14.659,0.000,99.99
80000,0,0.000417,14.682472,14.680,14.684,0.004,100.00
80000,0,0.000418,14.684722,14.686,14.686,0.000,99.99
80000,0,0.000420,14.700298,14.701,14.702,0.000,100.00
80000,0,0.000417,14.654159,14.655,14.656,0.000,100.00
80000,0,0.000416,14.673826,14.675,14.675,0.000,99.99
80000,0,0.000413,14.683582,14.685,14.685,0.000,100.00
80000,0,0.000413,14.676082,14.677,14.677,0.000,100.00
80000,0,0.000412,14.681506,14.683,14.683,0.000,100.00
80000,0,0.000415,14.698855,14.700,14.700,0.000,99.99
80000,0,0.000413,14.674947,14.676,14.676,0.000,100.00
80000,0,0.000419,14.663802,14.657,14.665,0.008,99.99
80000,0,0.000416,14.681164,14.682,14.683,0.000,100.00
80000,0,0.000417,14.659201,14.660,14.661,0.000,100.00
80000,0,0.000415,14.692112,14.693,14.694,0.000,100.00
80000,0,0.000416,14.692611,14.694,14.694,0.000,99.99
80000,0,0.000416,14.669812,14.671,14.671,0.000,99.99
80000,0,0.000415,14.696004,14.693,14.697,0.004,100.00
80000,0,0.000413,14.674481,14.676,14.676,0.000,100.00
80000,0,0.000413,14.695213,14.696,14.697,0.000,100.00
80000,0,0.000421,14.688836,14.666,14.690,0.024,99.99
80000,0,0.000453,14.707065,14.708,14.709,0.000,100.00
80000,0,0.000413,14.670304,14.667,14.672,0.004,100.00
80000,0,0.000447,14.670772,14.668,14.672,0.004,99.99
80000,0,0.000455,14.703513,14.701,14.705,0.004,99.99
80000,0,0.000415,14.668024,14.669,14.670,0.000,100.00
80000,0,0.000414,14.694278,14.695,14.696,0.000,100.00
80000,0,0.000417,14.690009,14.691,14.692,0.000,100.00
80000,0,0.000415,14.666094,14.667,14.667,0.000,100.00
80000,0,0.000414,14.677038,14.674,14.678,0.004,100.00
80000,0,0.000418,14.704780,14.702,14.706,0.004,99.99
80000,0,0.000415,14.700748,14.702,14.702,0.000,99.99
80000,0,0.000415,14.674127,14.675,14.676,0.000,100.00
80000,0,0.000414,14.670485,14.668,14.672,0.004,100.00
80000,0,0.000419,14.700667,14.702,14.702,0.000,99.99
80000,0,0.000415,14.689443,14.691,14.691,0.000,100.00
80000,0,0.000414,14.673948,14.675,14.675,0.000,100.00
80000,0,0.000415,14.668703,14.670,14.670,0.000,99.99
80000,0,0.000418,14.659434,14.661,14.661,0.000,100.00
80000,0,0.000414,14.692163,14.689,14.694,0.004,100.00
80000,0,0.000413,14.694653,14.692,14.696,0.004,99.99
80000,0,0.000415,14.672413,14.674,14.674,0.000,100.00
80000,0,0.000420,14.687740,14.689,14.689,0.000,99.99
80000,0,0.000458,14.671383,14.673,14.673,0.000,100.00
80000,0,0.000456,14.680634,14.678,14.682,0.004,99.99
80000,0,0.000414,14.690683,14.692,14.692,0.000,99.99
