dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
100000000,32,17.693239,1.130949,18.555,2.589,0.304,728.68
100000000,32,17.879961,1.095853,18.702,2.584,0.308,735.67
100000000,32,18.030767,1.181018,18.979,2.635,0.268,730.42
100000000,32,6.309166,1.019570,7.038,1.483,0.324,496.34
100000000,32,17.540919,1.092512,18.376,2.555,0.292,730.66
100000000,32,18.119997,1.198616,19.044,2.710,0.308,714.12
100000000,32,18.123056,1.111183,19.029,2.611,0.240,738.25
100000000,32,7.819375,1.155083,8.677,1.732,0.332,520.18
100000000,32,18.032980,1.090386,18.885,2.585,0.272,741.10
100000000,32,16.827074,1.011427,17.564,2.413,0.308,740.96
100000000,32,19.643931,1.229302,20.535,2.868,0.372,729.23
100000000,32,6.485374,1.072395,7.226,1.541,0.367,492.76
100000000,32,7.075577,1.094642,7.796,1.619,0.409,506.72
100000000,32,7.733937,1.165863,8.615,1.725,0.319,518.05
100000000,32,17.441560,1.113421,18.305,2.564,0.284,725.01
100000000,32,17.836141,1.116316,18.674,2.580,0.312,735.91
100000000,32,18.882096,1.273137,19.803,2.826,0.389,714.49
100000000,32,18.367935,1.152011,19.184,2.675,0.372,731.08
100000000,32,7.341228,1.193393,8.151,1.737,0.421,493.57
100000000,32,20.922989,1.115740,21.777,2.843,0.296,776.65
100000000,32,7.747869,1.169813,8.567,1.755,0.384,509.94
100000000,32,7.341559,1.187277,8.241,1.732,0.324,494.42
100000000,32,20.723899,1.241630,21.666,2.929,0.336,751.18
100000000,32,17.957083,1.064485,18.716,2.556,0.340,745.81
100000000,32,17.220066,1.135743,18.034,2.578,0.360,713.76
100000000,32,20.529839,1.130964,21.333,2.836,0.364,765.33
100000000,32,19.837479,1.116115,20.620,2.782,0.368,754.69
100000000,32,6.969020,1.138019,7.811,1.649,0.331,493.64
100000000,32,17.736226,1.101864,18.576,2.548,0.296,740.65
100000000,32,16.918513,1.073574,17.738,2.485,0.288,725.68
100000000,32,17.682785,1.112219,18.518,2.562,0.312,734.95
100000000,32,18.092225,1.124020,18.931,2.635,0.321,730.87
100000000,32,17.378352,1.189687,18.313,2.629,0.292,707.67
100000000,32,18.063389,1.053937,18.860,2.574,0.292,744.03
100000000,32,5.498983,1.059598,6.257,1.450,0.337,454.70
100000000,32,17.588875,1.118937,18.422,2.570,0.320,729.25
100000000,32,17.485273,1.161759,18.374,2.624,0.308,711.97
100000000,32,16.965168,1.069000,17.780,2.489,0.288,725.92
100000000,32,7.704110,1.238283,8.605,1.821,0.372,493.09
100000000,32,20.799272,1.191904,21.665,2.902,0.360,758.95
100000000,32,5.846939,1.003759,6.526,1.426,0.359,482.74
100000000,32,16.990178,1.057877,17.770,2.480,0.312,729.12
100000000,32,17.271324,1.234031,18.247,2.658,0.297,697.91
100000000,32,19.072064,1.032642,19.875,2.614,0.264,770.41
100000000,32,17.788426,1.021569,18.540,2.527,0.304,745.71
100000000,32,17.486489,1.121741,18.362,2.587,0.280,720.61
100000000,32,17.928218,1.078908,18.730,2.561,0.312,743.80
100000000,32,17.920878,1.065958,18.741,2.541,0.280,748.84
100000000,32,17.090717,1.081685,17.919,2.471,0.288,737.10
100000000,32,5.880554,1.109365,6.720,1.538,0.305,456.68
