| Version  | Threads |        Init        |    CountingSort    |        User        |         Sys         |      Elapsed       |      Speedup       |      Efficiency      |
|  Serial  |    1    | 0.5210007317073172 | 1.0675635500000002 | 1.405735294117647  | 0.22358333333333333 | 1.6192631578947365 |        1.0         |         1.0          |
| Parallel |    1    |     0.5885463      | 1.2140584054054053 | 1.6035555555555556 | 0.24919999999999998 | 1.8432439024390241 | 0.8784855632790045 |  0.8784855632790045  |
| Parallel |    2    | 2.390166542857143  | 1.2034846666666665 | 3.370941176470588  | 0.26003333333333334 | 2.3970000000000002 | 0.6755374042114044 |  0.3377687021057022  |
| Parallel |    4    | 6.667933292682928  | 1.6022032352941176 | 8.026166666666667  |  0.3543333333333333 | 3.2058461538461542 | 0.505096963543324  |  0.126274240885831   |
| Parallel |    8    | 8.185524413793104  |    1.5019124375    | 9.579709677419356  | 0.32162068965517243 |     2.9241875      | 0.553748060921106  | 0.06921850761513824  |
| Parallel |    16   | 17.272037209302326 | 1.1056032222222223 | 18.115976744186046 |  0.3133333333333333 | 2.6312857142857142 | 0.6153885718694367 | 0.038461785741839796 |
| Parallel |    32   | 17.845254060606063 | 1.1127617878787877 | 18.68790909090909  | 0.31379411764705883 | 2.579741935483871  | 0.6276841631413098 | 0.01961513009816593  |
