dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
100000000,4,8.871340,1.353270,9.957,3.474,0.308,295.48
100000000,4,6.170002,1.413829,7.387,2.871,0.236,265.47
100000000,4,5.467425,1.461344,6.668,2.777,0.300,250.89
100000000,4,6.587575,1.671644,7.960,3.214,0.339,258.21
100000000,4,6.554850,1.514951,7.855,3.035,0.256,267.27
100000000,4,7.502140,1.582588,8.752,3.376,0.377,270.41
100000000,4,7.822037,1.808241,9.312,3.644,0.364,265.53
100000000,4,7.472011,1.481653,8.612,3.304,0.387,272.33
100000000,4,7.776563,1.695397,9.150,3.502,0.360,271.57
100000000,4,5.970164,1.621232,7.323,3.057,0.308,249.63
100000000,4,5.823400,1.667621,7.210,3.061,0.320,246.03
100000000,4,5.940404,1.626327,7.279,3.046,0.328,249.75
100000000,4,2.265569,1.542188,3.577,2.025,0.272,190.02
100000000,4,5.992413,1.396822,7.112,2.825,0.316,262.99
100000000,4,6.239487,1.463138,7.419,2.928,0.324,264.44
100000000,4,5.901486,1.554811,7.256,2.995,0.240,250.26
100000000,4,5.885940,1.552212,7.170,3.005,0.308,248.87
100000000,4,6.334312,1.417501,7.478,2.913,0.312,267.47
100000000,4,1.765430,1.521778,2.967,1.907,0.360,174.46
100000000,4,5.854311,1.449486,7.076,2.842,0.268,258.35
100000000,4,5.994639,1.480595,7.210,2.957,0.304,254.13
100000000,4,6.757024,1.652426,8.102,3.239,0.352,261.02
100000000,4,6.568602,1.700900,8.022,3.293,0.292,252.46
100000000,4,2.866871,1.635984,4.150,2.278,0.396,199.58
100000000,4,7.868881,1.704424,9.220,3.568,0.400,269.59
100000000,4,6.847098,1.665147,8.239,3.326,0.312,257.13
100000000,4,6.165220,1.432168,7.325,2.875,0.312,265.69
100000000,4,6.877408,1.539678,8.085,3.179,0.376,266.16
100000000,4,6.208736,1.438047,7.393,2.927,0.292,262.50
100000000,4,6.365680,1.719009,7.809,3.266,0.320,248.91
100000000,4,2.325150,1.408886,3.461,1.896,0.312,198.96
100000000,4,7.299030,1.693427,8.693,3.367,0.340,268.25
100000000,4,7.930208,1.488737,9.147,3.366,0.312,281.04
100000000,4,5.616532,1.563421,6.922,2.863,0.296,252.08
100000000,4,6.465143,1.300978,7.472,2.886,0.336,270.57
100000000,4,6.712033,1.680888,8.045,3.285,0.392,256.80
100000000,4,3.149122,1.473962,4.293,2.147,0.369,217.17
100000000,4,2.091123,1.443454,3.295,1.878,0.279,190.33
100000000,4,2.415381,1.523339,3.666,2.078,0.316,191.63
100000000,4,6.142986,1.365833,7.215,2.845,0.332,265.31
100000000,4,2.494583,1.583896,3.822,2.098,0.300,196.45
100000000,4,2.804391,1.557367,4.069,2.116,0.332,207.91
100000000,4,2.597334,1.486859,3.759,2.008,0.364,205.26
100000000,4,6.030199,1.663397,7.440,3.085,0.293,250.68
100000000,4,2.403386,1.433864,3.597,1.966,0.280,197.15
100000000,4,6.549055,1.267071,7.555,2.911,0.299,269.82
100000000,4,6.259978,1.385835,7.365,2.869,0.320,267.86
100000000,4,5.429860,1.983157,7.146,3.263,0.312,228.56
100000000,4,6.872793,1.447898,8.020,3.034,0.340,275.53
100000000,4,5.454122,1.568197,6.816,2.879,0.245,245.24
