| Version  | Threads |          Init          |    CountingSort    |        User        |          Sys          |      Elapsed       |      Speedup       |      Efficiency     |
|  Serial  |    1    | 0.00026040000000000004 | 5.732236162162161  | 5.732657142857143  |          0.0          | 5.733594594594594  |        1.0         |         1.0         |
| Parallel |    1    | 0.0002640666666666666  | 5.799839193548388  | 5.800709677419354  |          0.0          |      5.80075       | 0.9884229788552504 |  0.9884229788552504 |
| Parallel |    2    | 0.0005803333333333333  | 6.3554592727272725 |  6.35790909090909  |          0.0          | 3.180909090909091  | 1.8025018731220501 |  0.9012509365610251 |
| Parallel |    4    | 0.0007827073170731708  | 8.185890217391304  | 8.188244444444447  |          0.0          | 2.0534878048780487 | 2.7921249792545506 |  0.6980312448136377 |
| Parallel |    8    |  0.001900565217391304  | 11.505536048780488 |     11.515175      |          0.0          | 1.4529142857142858 | 3.946271745669999  | 0.49328396820874987 |
| Parallel |    16   |  0.006263868421052631  | 11.360892121951219 |     11.363525      | 0.0009777777777777777 | 1.4498823529411766 | 3.9545240225619964 | 0.24715775141012478 |
| Parallel |    32   |  0.006642413793103448  |     11.3784429     | 11.373512195121952 | 0.0030697674418604655 | 1.4426750000000002 | 3.9742801355777244 | 0.12419625423680389 |
