dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000000,32,6.460799,0.529121,6.821,1.157,0.191,605.90
30000000,32,6.114190,0.504018,6.435,1.128,0.201,588.49
30000000,32,6.135937,0.485336,6.503,1.080,0.137,614.70
30000000,32,6.082275,0.521479,6.507,1.121,0.116,590.65
30000000,32,2.001114,0.489755,2.371,0.653,0.137,384.10
30000000,32,2.559346,0.499381,2.932,0.733,0.146,419.76
30000000,32,6.036276,0.599302,6.452,1.183,0.207,563.08
30000000,32,6.305444,0.673094,6.736,1.318,0.269,531.52
30000000,32,1.946699,0.567835,2.400,0.733,0.140,346.51
30000000,32,6.421092,0.607571,6.875,1.269,0.176,555.71
30000000,32,6.331658,0.553746,6.726,1.197,0.183,577.26
30000000,32,2.352095,0.620592,2.823,0.830,0.175,361.11
30000000,32,1.996589,0.577332,2.401,0.753,0.193,344.77
30000000,32,6.357598,0.644866,6.811,1.292,0.224,544.26
30000000,32,6.533217,0.523156,6.875,1.224,0.200,578.20
30000000,32,5.185551,0.457692,5.475,0.976,0.185,580.10
30000000,32,5.117746,0.476909,5.413,0.994,0.200,564.72
30000000,32,2.748227,0.565739,3.148,0.812,0.188,410.56
30000000,32,6.486029,0.540477,6.859,1.213,0.187,581.04
30000000,32,6.250953,0.464823,6.530,1.099,0.200,612.19
30000000,32,1.508479,0.396799,1.769,0.510,0.152,376.64
30000000,32,1.581398,0.377315,1.862,0.502,0.113,393.43
30000000,32,2.088702,0.480556,2.435,0.663,0.153,390.29
30000000,32,1.652559,0.497992,1.989,0.627,0.181,346.35
30000000,32,2.145150,0.519085,2.515,0.708,0.168,379.23
30000000,32,6.404542,0.479662,6.704,1.168,0.196,590.61
30000000,32,4.851507,0.471196,5.196,0.959,0.145,557.13
30000000,32,5.025005,0.485696,5.383,0.993,0.147,557.11
30000000,32,2.503156,0.530757,2.904,0.767,0.152,398.64
30000000,32,2.303397,0.490599,2.670,0.683,0.143,411.98
30000000,32,5.476558,0.423127,5.769,0.960,0.147,616.40
30000000,32,4.974923,0.432664,5.305,0.924,0.119,587.09
30000000,32,5.254888,0.471362,5.609,0.967,0.139,594.46
30000000,32,6.155400,0.518822,6.516,1.094,0.175,611.86
30000000,32,5.516144,0.421316,5.787,1.012,0.167,588.70
30000000,32,5.000965,0.424942,5.262,0.920,0.180,591.69
30000000,32,5.281344,0.403356,5.586,0.892,0.117,639.04
30000000,32,1.952560,0.402507,2.249,0.568,0.124,417.74
30000000,32,5.136836,0.398625,5.400,0.894,0.156,621.31
30000000,32,5.929573,0.482117,6.275,1.037,0.155,620.01
30000000,32,6.025979,0.492539,6.380,1.063,0.157,614.86
30000000,32,1.822110,0.424946,2.151,0.574,0.111,394.26
30000000,32,5.292133,0.397073,5.594,0.895,0.111,637.57
30000000,32,1.388546,0.407247,1.691,0.506,0.120,357.72
30000000,32,1.912728,0.430539,2.202,0.592,0.157,398.20
30000000,32,1.860905,0.424346,2.159,0.574,0.141,400.61
30000000,32,2.359027,0.500199,2.744,0.691,0.133,416.21
30000000,32,6.214257,0.514990,6.526,1.111,0.223,607.42
30000000,32,5.372367,0.405657,5.641,0.945,0.151,612.73
30000000,32,5.228080,0.416659,5.515,0.903,0.144,626.92
