dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000000,0,0.259211,0.500881,0.668,0.775,0.108,100.00
30000000,0,0.217129,0.424710,0.565,0.657,0.092,100.00
30000000,0,0.209371,0.419609,0.563,0.643,0.080,100.00
30000000,0,0.212594,0.429602,0.565,0.657,0.092,100.00
30000000,0,0.215205,0.409431,0.521,0.642,0.120,99.83
30000000,0,0.224717,0.424645,0.562,0.665,0.104,100.00
30000000,0,0.242124,0.438853,0.612,0.696,0.084,100.00
30000000,0,0.270161,0.544457,0.719,0.831,0.112,100.00
30000000,0,0.292779,0.588184,0.772,0.900,0.128,100.00
30000000,0,0.265155,0.516150,0.704,0.800,0.096,100.00
30000000,0,0.306087,0.531772,0.723,0.861,0.132,99.24
30000000,0,0.315887,0.550068,0.756,0.884,0.128,99.97
30000000,0,0.327693,0.544609,0.763,0.890,0.128,100.00
30000000,0,0.271955,0.524843,0.723,0.815,0.092,100.00
30000000,0,0.257320,0.521708,0.656,0.796,0.140,100.00
30000000,0,0.280217,0.564690,0.736,0.867,0.128,99.60
30000000,0,0.275091,0.501106,0.676,0.796,0.120,99.93
30000000,0,0.218674,0.413163,0.540,0.648,0.108,100.00
30000000,0,0.209777,0.417413,0.565,0.641,0.076,100.00
30000000,0,0.223121,0.441313,0.579,0.684,0.104,99.78
30000000,0,0.256025,0.541963,0.685,0.817,0.132,100.00
30000000,0,0.298397,0.537682,0.726,0.858,0.132,100.01
30000000,0,0.287020,0.558308,0.743,0.863,0.121,100.00
30000000,0,0.281996,0.535211,0.716,0.836,0.120,100.00
30000000,0,0.280612,0.523532,0.702,0.826,0.120,99.59
30000000,0,0.263689,0.492195,0.675,0.771,0.096,100.00
30000000,0,0.262242,0.434557,0.604,0.712,0.108,100.00
30000000,0,0.212004,0.417070,0.556,0.644,0.088,100.01
30000000,0,0.207017,0.409465,0.512,0.632,0.120,100.00
30000000,0,0.205619,0.417285,0.578,0.638,0.060,100.00
30000000,0,0.217737,0.443457,0.597,0.681,0.084,100.00
30000000,0,0.218593,0.428230,0.602,0.663,0.060,99.92
30000000,0,0.241114,0.531154,0.707,0.791,0.084,100.00
30000000,0,0.285525,0.535253,0.724,0.840,0.116,100.00
30000000,0,0.283625,0.506123,0.693,0.806,0.112,100.00
30000000,0,0.267229,0.535297,0.733,0.821,0.088,100.00
30000000,0,0.275581,0.539204,0.733,0.833,0.100,100.00
30000000,0,0.267359,0.536688,0.680,0.839,0.156,99.70
30000000,0,0.306646,0.562296,0.771,0.887,0.116,99.99
30000000,0,0.282805,0.519345,0.698,0.823,0.124,99.85
30000000,0,0.268083,0.552848,0.722,0.842,0.120,99.84
30000000,0,0.269683,0.532507,0.726,0.822,0.096,100.00
30000000,0,0.269399,0.537841,0.692,0.827,0.136,100.00
30000000,0,0.279480,0.555649,0.726,0.854,0.128,100.00
30000000,0,0.239845,0.418347,0.585,0.673,0.088,100.01
30000000,0,0.223501,0.409864,0.567,0.648,0.081,100.00
30000000,0,0.222273,0.426963,0.534,0.671,0.137,100.00
30000000,0,0.241406,0.503569,0.668,0.764,0.096,100.00
30000000,0,0.256604,0.545626,0.706,0.822,0.116,100.00
30000000,0,0.282069,0.566995,0.713,0.869,0.156,100.00
