dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000000,4,2.161853,0.581407,2.644,1.017,0.116,271.31
30000000,4,2.213442,0.555036,2.694,1.020,0.092,273.11
30000000,4,2.867573,0.526072,3.302,1.125,0.109,303.18
30000000,4,0.848680,0.500706,1.214,0.627,0.151,217.67
30000000,4,2.842081,0.593039,3.343,1.167,0.112,296.01
30000000,4,2.923946,0.556286,3.362,1.149,0.136,304.49
30000000,4,2.101258,0.615235,2.589,0.995,0.144,274.71
30000000,4,0.724512,0.555973,1.173,0.623,0.124,208.34
30000000,4,2.360753,0.587482,2.826,1.049,0.140,282.85
30000000,4,0.736240,0.554532,1.220,0.628,0.088,208.19
30000000,4,2.567910,0.605716,3.079,1.124,0.112,284.04
30000000,4,2.473625,0.577372,2.956,1.104,0.111,277.70
30000000,4,2.298284,0.571683,2.749,1.013,0.136,284.76
30000000,4,2.436729,0.590370,2.955,1.047,0.088,290.60
30000000,4,2.480004,0.569990,2.970,1.057,0.096,290.04
30000000,4,1.030279,0.575141,1.519,0.717,0.104,226.23
30000000,4,2.501633,0.578803,2.984,1.049,0.112,295.20
30000000,4,1.974094,0.473874,2.374,0.874,0.088,281.89
30000000,4,1.815250,0.474437,2.216,0.825,0.088,279.21
30000000,4,2.209251,0.650522,2.736,1.024,0.140,280.90
30000000,4,2.184522,0.578047,2.674,0.999,0.104,278.25
30000000,4,1.813498,0.443251,2.178,0.825,0.093,275.32
30000000,4,2.042273,0.465323,2.413,0.888,0.108,283.77
30000000,4,0.722103,0.468667,1.120,0.557,0.092,217.47
30000000,4,0.766288,0.554641,1.235,0.632,0.100,211.22
30000000,4,2.164479,0.551465,2.627,0.981,0.104,278.49
30000000,4,2.148336,0.447508,2.496,0.903,0.116,289.21
30000000,4,1.867034,0.463297,2.252,0.837,0.092,279.89
30000000,4,2.033906,0.545320,2.508,0.938,0.088,276.69
30000000,4,2.729397,0.573895,3.176,1.113,0.144,298.28
30000000,4,0.795274,0.573487,1.250,0.661,0.135,209.70
30000000,4,0.846743,0.580871,1.337,0.687,0.108,210.21
30000000,4,2.240653,0.570571,2.727,1.042,0.100,271.18
30000000,4,2.190506,0.479008,2.600,0.916,0.084,293.05
30000000,4,1.996210,0.467799,2.346,0.894,0.132,277.26
30000000,4,0.656873,0.484257,1.071,0.538,0.085,214.78
30000000,4,2.049175,0.432555,2.375,0.876,0.120,284.95
30000000,4,2.050868,0.603421,2.538,0.978,0.133,273.12
30000000,4,2.408345,0.592719,2.885,1.065,0.132,283.19
30000000,4,1.107545,0.560178,1.536,0.731,0.149,230.46
30000000,4,2.306662,0.575368,2.733,1.037,0.165,279.45
30000000,4,2.051536,0.454082,2.415,0.857,0.104,293.92
30000000,4,0.673139,0.472811,1.076,0.542,0.083,213.96
30000000,4,1.872577,0.466806,2.238,0.839,0.116,280.52
30000000,4,0.797918,0.523209,1.244,0.592,0.093,225.85
30000000,4,1.934271,0.501743,2.350,0.863,0.105,284.50
30000000,4,1.738546,0.534800,2.172,0.887,0.120,258.40
30000000,4,2.211814,0.647211,2.723,1.066,0.156,270.19
30000000,4,2.415841,0.608980,2.889,1.080,0.152,281.53
30000000,4,0.931958,0.572383,1.414,0.672,0.112,227.18
