dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000000,8,3.829394,0.690632,4.385,0.906,0.151,500.40
30000000,8,4.324963,0.798342,5.004,1.038,0.136,495.46
30000000,8,4.702435,0.855652,5.432,1.111,0.144,501.94
30000000,8,1.895346,0.847849,2.616,0.745,0.147,371.20
30000000,8,5.344176,0.915953,6.118,1.238,0.160,507.21
30000000,8,4.324407,0.660703,4.856,0.940,0.143,531.72
30000000,8,4.156267,0.707588,4.753,0.915,0.124,532.87
30000000,8,4.284850,0.795826,4.931,1.006,0.167,506.65
30000000,8,5.262945,0.888365,6.047,1.209,0.123,510.44
30000000,8,4.962195,0.850412,5.710,1.162,0.120,501.87
30000000,8,5.049717,1.000795,5.874,1.290,0.195,470.67
30000000,8,5.082733,1.077886,5.992,1.264,0.187,488.70
30000000,8,5.004150,0.827809,5.737,1.141,0.112,512.50
30000000,8,4.963334,0.895331,5.695,1.167,0.181,503.58
30000000,8,5.014200,0.837861,5.691,1.131,0.177,518.67
30000000,8,1.463720,0.800901,2.170,0.671,0.110,340.05
30000000,8,4.584097,0.868528,5.354,1.112,0.115,491.91
30000000,8,1.796259,0.709291,2.415,0.624,0.104,403.34
30000000,8,1.405728,0.618434,1.927,0.526,0.110,387.03
30000000,8,3.672390,0.627847,4.174,0.853,0.140,505.68
30000000,8,3.702971,0.634244,4.228,0.853,0.124,510.27
30000000,8,1.561397,0.665270,2.105,0.578,0.136,387.77
30000000,8,4.006442,0.641771,4.541,0.901,0.120,517.45
30000000,8,4.492467,0.751345,5.100,1.016,0.159,517.47
30000000,8,4.568140,0.790319,5.197,1.074,0.176,500.47
30000000,8,3.769241,0.721526,4.416,0.887,0.089,508.08
30000000,8,3.833535,0.632998,4.362,0.866,0.120,517.78
30000000,8,5.439444,0.924745,6.259,1.226,0.124,520.73
30000000,8,5.360175,0.869495,6.104,1.221,0.143,511.76
30000000,8,5.316526,0.857301,6.020,1.177,0.171,526.23
30000000,8,5.462945,0.997775,6.308,1.335,0.175,485.76
30000000,8,5.081299,0.841467,5.772,1.177,0.168,504.79
30000000,8,1.900605,0.734230,2.495,0.665,0.155,398.76
30000000,8,4.020404,0.691126,4.615,0.900,0.112,525.04
30000000,8,3.727545,0.651647,4.227,0.890,0.167,493.93
30000000,8,5.098479,0.900774,5.876,1.164,0.140,517.05
30000000,8,5.357879,0.901259,6.133,1.218,0.144,515.50
30000000,8,5.017589,0.795534,5.705,1.113,0.128,523.89
30000000,8,1.922331,0.900317,2.696,0.767,0.147,370.82
30000000,8,1.967503,0.775549,2.609,0.700,0.149,394.04
30000000,8,2.053997,0.814966,2.731,0.736,0.155,391.86
30000000,8,4.775246,0.805851,5.453,1.084,0.144,516.33
30000000,8,4.381082,0.641039,4.862,0.982,0.176,512.97
30000000,8,3.783441,0.617120,4.291,0.883,0.124,499.93
30000000,8,4.128130,0.868870,4.867,1.058,0.148,473.89
30000000,8,5.137547,0.805114,5.842,1.138,0.120,523.69
30000000,8,5.095393,0.827634,5.803,1.108,0.135,536.06
30000000,8,4.812197,0.845051,5.500,1.093,0.172,518.82
30000000,8,3.911346,0.636001,4.449,0.863,0.113,528.41
30000000,8,1.208532,0.624671,1.738,0.515,0.108,358.50
