dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
80000000,2,1.799762,0.877914,2.532,1.751,0.172,154.49
80000000,2,1.795478,0.887103,2.554,1.754,0.156,154.51
80000000,2,1.637862,0.889194,2.337,1.689,0.216,151.20
80000000,2,1.624141,0.803020,2.254,1.584,0.200,154.96
80000000,2,1.706281,0.930498,2.457,1.757,0.208,151.70
80000000,2,1.961942,0.942797,2.730,1.910,0.204,153.64
80000000,2,1.845436,0.906362,2.524,1.805,0.256,154.03
80000000,2,1.797017,0.905936,2.525,1.792,0.208,152.50
80000000,2,0.837530,0.887099,1.571,1.308,0.180,133.89
80000000,2,2.097518,0.935904,2.809,1.956,0.252,156.56
80000000,2,0.848246,0.813814,1.490,1.272,0.200,132.92
80000000,2,2.906123,0.939832,3.666,2.368,0.208,163.62
80000000,2,0.810375,0.947617,1.626,1.369,0.160,130.52
80000000,2,1.792916,0.913525,2.575,1.780,0.160,153.63
80000000,2,2.216150,0.977540,3.058,2.053,0.164,156.93
80000000,2,1.998569,0.983425,2.816,1.954,0.196,154.13
80000000,2,2.060953,0.987462,2.877,1.982,0.200,155.25
80000000,2,1.776646,0.872662,2.513,1.738,0.164,154.00
80000000,2,2.323120,1.034935,3.203,2.160,0.184,156.76
80000000,2,1.464443,0.920307,2.165,1.637,0.248,147.39
80000000,2,1.570963,1.033381,2.462,1.816,0.172,145.01
80000000,2,1.786075,1.001822,2.651,1.876,0.164,150.03
80000000,2,1.724658,0.962199,2.537,1.799,0.180,151.02
80000000,2,2.013425,1.015935,2.846,1.988,0.212,153.81
80000000,2,1.990320,0.890468,2.699,1.856,0.208,156.63
80000000,2,1.843247,1.108915,2.806,2.011,0.172,148.11
80000000,2,1.967892,0.972306,2.701,1.924,0.268,154.30
80000000,2,2.486355,1.023478,3.355,2.231,0.184,158.58
80000000,2,2.400852,1.371132,3.551,2.554,0.248,148.77
80000000,2,0.837227,0.905999,1.562,1.313,0.208,134.82
80000000,2,2.554398,1.008702,3.404,2.252,0.188,159.49
80000000,2,1.506793,0.887969,2.230,1.626,0.192,148.95
80000000,2,0.782936,0.758874,1.377,1.178,0.192,133.16
80000000,2,0.872112,0.900203,1.636,1.360,0.164,132.37
80000000,2,1.927898,1.010350,2.800,1.962,0.176,151.67
80000000,2,2.560091,1.021305,3.441,2.265,0.168,159.33
80000000,2,1.606749,0.892236,2.346,1.687,0.180,149.77
80000000,2,0.841453,0.767373,1.476,1.218,0.160,134.31
80000000,2,1.883178,0.890606,2.601,1.800,0.200,155.57
80000000,2,0.799173,0.901657,1.516,1.290,0.212,133.93
80000000,2,1.521587,0.884440,2.273,1.634,0.160,148.86
80000000,2,0.738413,0.758048,1.336,1.151,0.188,132.35
80000000,2,1.776659,0.900946,2.484,1.759,0.220,153.73
80000000,2,0.829077,0.887809,1.556,1.289,0.188,135.27
80000000,2,0.715895,0.866035,1.430,1.193,0.180,134.87
80000000,2,3.129699,0.958829,3.901,2.488,0.216,165.45
80000000,2,0.985901,0.898415,1.705,1.416,0.208,135.12
80000000,2,0.939204,0.892997,1.683,1.364,0.176,136.25
80000000,2,1.661431,0.884352,2.404,1.705,0.168,150.91
80000000,2,1.830100,0.891834,2.593,1.775,0.156,154.81
