dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,8,8.060953,1.224230,9.035,1.912,0.279,487.27
50000000,8,8.731747,1.175530,9.657,1.955,0.279,508.33
50000000,8,3.306974,1.214116,4.293,1.273,0.264,358.00
50000000,8,8.619852,1.223292,9.656,1.928,0.216,512.06
50000000,8,8.422757,1.251116,9.535,1.925,0.164,503.75
50000000,8,3.021453,1.046095,3.907,1.080,0.188,378.98
50000000,8,6.620180,0.968475,7.469,1.538,0.144,495.06
50000000,8,6.630287,0.952157,7.417,1.507,0.187,504.80
50000000,8,7.467084,1.212019,8.498,1.824,0.208,477.17
50000000,8,7.825202,1.144725,8.741,1.818,0.252,494.74
50000000,8,6.602240,0.961670,7.375,1.549,0.211,489.87
50000000,8,6.446962,1.086925,7.375,1.565,0.184,482.85
50000000,8,6.799912,0.976949,7.625,1.552,0.176,502.71
50000000,8,7.097968,0.988078,7.901,1.578,0.209,513.89
50000000,8,6.772394,0.991120,7.552,1.612,0.235,483.16
50000000,8,2.824228,1.213938,3.851,1.237,0.218,329.06
50000000,8,8.096569,1.239121,9.081,1.929,0.283,485.45
50000000,8,7.732767,0.985327,8.536,1.713,0.204,510.22
50000000,8,6.755948,1.026039,7.633,1.610,0.176,485.04
50000000,8,8.000021,1.270443,9.067,1.889,0.232,492.16
50000000,8,8.006493,1.243537,8.994,1.918,0.284,483.80
50000000,8,8.154253,1.239784,9.107,1.935,0.315,487.05
50000000,8,8.361417,1.234400,9.318,1.904,0.310,505.63
50000000,8,9.104197,1.182196,10.041,1.987,0.271,519.27
50000000,8,8.092758,1.129783,9.045,1.879,0.209,492.63
50000000,8,9.061464,1.199512,10.055,2.028,0.232,507.26
50000000,8,8.611342,1.258623,9.658,1.908,0.239,518.84
50000000,8,8.587706,1.168575,9.522,1.900,0.263,515.03
50000000,8,3.396476,1.265168,4.453,1.270,0.235,368.99
50000000,8,7.930678,1.121032,8.830,1.819,0.249,499.21
50000000,8,8.301876,1.265193,9.313,1.953,0.281,491.16
50000000,8,3.155742,1.192798,4.168,1.239,0.208,353.10
50000000,8,8.207182,1.160051,9.170,1.943,0.225,483.49
50000000,8,7.968651,1.203072,8.955,1.935,0.243,475.46
50000000,8,7.945119,1.230515,8.959,1.868,0.244,492.52
50000000,8,7.774009,0.930161,8.541,1.687,0.185,517.12
50000000,8,3.024519,1.070906,3.929,1.059,0.189,388.87
50000000,8,6.635547,0.936715,7.384,1.507,0.215,504.19
50000000,8,2.601691,0.965133,3.405,1.014,0.185,354.00
50000000,8,6.557012,0.975411,7.363,1.536,0.196,492.18
50000000,8,7.330539,1.199101,8.313,1.826,0.244,468.69
50000000,8,8.699366,1.373653,9.901,2.017,0.200,501.01
50000000,8,7.053823,0.932375,7.760,1.595,0.252,502.26
50000000,8,6.448602,0.963604,7.197,1.539,0.240,483.25
50000000,8,6.609903,0.998364,7.402,1.588,0.233,480.81
50000000,8,8.444867,1.134478,9.347,1.901,0.261,505.55
50000000,8,3.270465,1.165171,4.221,1.255,0.242,355.69
50000000,8,8.468639,1.188961,9.425,1.862,0.264,520.52
50000000,8,8.646619,1.078659,9.469,1.876,0.281,519.68
50000000,8,2.818090,0.957056,3.577,1.045,0.220,363.45
