dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
100000000,1,0.584912,1.208107,1.613,1.829,0.216,100.00
100000000,1,0.584383,1.173265,1.589,1.793,0.204,100.00
100000000,1,0.577116,1.173934,1.530,1.786,0.256,100.00
100000000,1,0.582540,1.170165,1.560,1.788,0.228,100.00
100000000,1,0.581230,1.228078,1.605,1.846,0.240,100.00
100000000,1,0.588584,1.164648,1.497,1.789,0.292,100.00
100000000,1,0.586956,1.177532,1.560,1.800,0.240,100.00
100000000,1,0.579031,1.188448,1.604,1.804,0.200,100.00
100000000,1,0.587105,1.172119,1.550,1.794,0.244,100.00
100000000,1,0.575813,1.176849,1.580,1.788,0.208,100.00
100000000,1,0.584281,1.170828,1.507,1.790,0.284,100.00
100000000,1,0.585616,1.212758,1.590,1.835,0.244,99.99
100000000,1,0.604203,1.319543,1.683,1.962,0.280,100.00
100000000,1,0.642522,1.226088,1.665,1.905,0.240,100.00
100000000,1,0.587725,1.167675,1.567,1.790,0.224,100.00
100000000,1,0.581904,1.178839,1.569,1.797,0.228,100.00
100000000,1,0.576160,1.173893,1.526,1.786,0.260,100.00
100000000,1,0.586055,1.207269,1.585,1.830,0.244,100.00
100000000,1,0.593451,1.327217,1.700,1.960,0.260,100.00
100000000,1,0.656145,1.177791,1.609,1.870,0.260,100.00
100000000,1,0.585184,1.202995,1.581,1.825,0.244,100.00
100000000,1,0.591497,1.275798,1.639,1.906,0.268,100.00
100000000,1,0.664116,1.355231,1.772,2.059,0.288,100.00
100000000,1,0.656137,1.249599,1.655,1.942,0.288,100.00
100000000,1,0.588279,1.355513,1.755,1.982,0.228,100.00
100000000,1,0.653435,1.325014,1.766,2.018,0.252,100.00
100000000,1,0.656903,1.440573,1.857,2.137,0.280,100.00
100000000,1,0.669439,1.371308,1.781,2.081,0.300,100.00
100000000,1,0.658749,1.266441,1.698,1.962,0.264,100.00
100000000,1,0.636010,1.366271,1.754,2.042,0.288,100.00
100000000,1,0.656202,1.375081,1.795,2.071,0.276,99.99
100000000,1,0.603127,1.164661,1.543,1.803,0.260,100.00
100000000,1,0.606669,1.342917,1.681,1.989,0.308,100.00
100000000,1,0.628175,1.162677,1.618,1.826,0.208,100.00
100000000,1,0.583223,1.174363,1.546,1.794,0.248,100.00
100000000,1,0.579158,1.220702,1.612,1.836,0.224,100.00
100000000,1,0.584862,1.172878,1.561,1.793,0.232,100.00
100000000,1,0.581331,1.209018,1.567,1.827,0.260,100.00
100000000,1,0.584188,1.166371,1.549,1.786,0.236,100.00
100000000,1,0.580283,1.219023,1.576,1.836,0.260,100.00
100000000,1,0.585993,1.168687,1.570,1.790,0.220,100.00
100000000,1,0.581874,1.171466,1.576,1.788,0.212,100.00
100000000,1,0.578596,1.196437,1.579,1.811,0.232,100.00
100000000,1,0.586152,1.220406,1.555,1.843,0.288,100.00
100000000,1,0.584924,1.174544,1.561,1.797,0.236,100.00
100000000,1,0.648497,1.331691,1.813,2.017,0.204,100.00
100000000,1,0.587912,1.172226,1.564,1.796,0.232,100.00
100000000,1,0.584483,1.173542,1.557,1.794,0.236,100.00
100000000,1,0.584588,1.177385,1.557,1.798,0.240,100.00
100000000,1,0.578979,1.174796,1.590,1.789,0.200,100.00
