dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
100000000,4,4.098646,1.817024,5.583,2.621,0.376,227.35
100000000,4,6.227286,1.983763,7.847,3.454,0.412,239.13
100000000,4,9.012379,1.608901,10.324,3.778,0.341,282.28
100000000,4,6.018053,1.825098,7.533,3.239,0.360,243.67
100000000,4,6.901647,1.597284,8.189,3.272,0.356,261.13
100000000,4,8.710931,1.635653,10.006,3.738,0.384,278.02
100000000,4,6.481358,1.637416,7.883,3.146,0.276,259.40
100000000,4,7.994699,1.623400,9.314,3.503,0.348,275.78
100000000,4,3.084309,1.584466,4.306,2.264,0.407,208.20
100000000,4,2.317310,1.357752,3.414,1.873,0.303,198.47
100000000,4,6.227075,1.647539,7.607,3.118,0.320,254.19
100000000,4,6.251383,1.628634,7.596,3.125,0.328,253.56
100000000,4,9.105472,1.556973,10.328,3.680,0.376,290.94
100000000,4,2.600222,1.184177,3.479,1.813,0.348,211.06
100000000,4,2.506513,1.835376,3.963,2.344,0.427,187.30
100000000,4,7.129081,1.650866,8.487,3.375,0.336,261.45
100000000,4,2.754590,1.384396,3.831,2.037,0.348,205.12
100000000,4,5.867823,1.588415,7.182,2.948,0.316,254.31
100000000,4,6.091081,1.588955,7.347,3.045,0.376,253.66
100000000,4,9.155484,1.835373,10.565,4.056,0.471,272.10
100000000,4,7.034745,1.649955,8.354,3.260,0.372,267.66
100000000,4,2.685573,1.645100,4.069,2.212,0.304,197.71
100000000,4,6.349027,1.831895,7.859,3.318,0.368,248.00
100000000,4,7.439364,1.906798,8.951,3.668,0.444,256.09
100000000,4,3.562674,1.605276,4.798,2.359,0.411,220.83
100000000,4,8.253778,1.736176,9.646,3.677,0.387,272.86
100000000,4,5.974288,1.854653,7.529,3.292,0.349,239.33
100000000,4,3.444988,1.912014,4.982,2.575,0.417,209.63
100000000,4,6.329444,1.603052,7.579,3.097,0.396,257.55
100000000,4,6.169460,1.630411,7.518,3.105,0.324,252.60
100000000,4,5.777747,1.695340,7.188,3.032,0.328,247.92
100000000,4,6.504949,1.703191,7.881,3.127,0.368,263.76
100000000,4,5.949980,1.610538,7.222,3.002,0.380,253.21
100000000,4,6.409818,1.676348,7.766,3.211,0.364,253.20
100000000,4,5.839345,1.671848,7.147,3.813,0.432,198.75
100000000,4,5.876784,1.733782,7.234,4.131,0.444,185.88
100000000,4,4.372370,1.883997,5.879,3.386,0.457,187.13
100000000,4,6.054994,1.995321,7.734,4.524,0.396,179.69
100000000,4,2.389157,1.721780,3.760,2.940,0.424,142.30
100000000,4,2.501473,1.656866,3.845,2.932,0.393,144.52
100000000,4,6.475156,1.582635,7.728,3.852,0.400,210.99
100000000,4,5.654609,2.104279,7.351,3.919,0.456,199.23
100000000,4,2.447007,1.773598,3.872,2.839,0.416,151.05
100000000,4,5.725276,1.588195,6.956,3.933,0.431,187.83
100000000,4,2.864646,1.967967,4.507,3.112,0.401,157.71
100000000,4,1.890484,1.584944,3.164,2.689,0.379,131.78
100000000,4,6.141314,1.711772,7.446,4.268,0.479,185.68
100000000,4,6.218920,1.566768,7.475,4.239,0.376,185.20
100000000,4,4.351025,1.670334,5.647,3.790,0.445,160.69
100000000,4,5.729424,1.652819,7.067,3.510,0.383,212.22
