dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
100000000,2,1.223048,1.206417,2.232,1.787,0.232,137.93
100000000,2,1.039671,0.971328,1.771,1.540,0.276,132.85
100000000,2,2.461794,1.217571,3.490,2.417,0.224,153.66
100000000,2,2.224631,1.132885,3.169,2.228,0.224,152.28
100000000,2,3.936520,1.428222,5.125,3.364,0.280,160.67
100000000,2,2.395018,1.593844,3.687,2.779,0.348,145.20
100000000,2,3.044629,1.614347,4.356,3.090,0.344,152.11
100000000,2,2.631108,1.387606,3.802,2.664,0.256,152.32
100000000,2,1.480273,1.294690,2.492,2.052,0.324,137.25
100000000,2,3.342680,1.458554,4.481,3.077,0.360,157.33
100000000,2,1.332091,1.381837,2.457,2.030,0.296,135.65
100000000,2,1.383602,1.327406,2.475,2.043,0.276,134.66
100000000,2,2.724147,1.399823,3.864,2.725,0.300,152.81
100000000,2,2.752400,1.594646,4.100,2.922,0.288,150.13
100000000,2,2.824286,1.384239,3.956,2.765,0.292,153.65
100000000,2,2.846775,1.607633,4.199,2.981,0.296,150.78
100000000,2,2.880264,1.646210,4.252,3.042,0.320,150.31
100000000,2,3.202927,1.640091,4.552,3.200,0.336,152.75
100000000,2,1.549169,1.449462,2.743,2.261,0.300,134.59
100000000,2,2.881793,1.435405,4.066,2.842,0.296,153.48
100000000,2,1.529519,1.388104,2.573,2.210,0.385,133.86
100000000,2,2.253233,1.355588,3.385,2.490,0.264,146.53
100000000,2,2.340736,1.426593,3.515,2.604,0.292,146.22
100000000,2,2.700503,1.422359,3.915,2.736,0.248,152.14
100000000,2,2.589275,1.417650,3.743,2.689,0.304,150.48
100000000,2,3.164205,1.686098,4.572,3.220,0.324,152.03
100000000,2,2.929598,1.449793,4.140,2.875,0.280,153.77
100000000,2,2.391046,1.471102,3.646,2.670,0.260,146.33
100000000,2,3.042718,1.631998,4.397,3.111,0.324,151.74
100000000,2,3.212599,1.615709,4.546,3.179,0.328,153.31
100000000,2,3.179439,1.424769,4.360,2.980,0.284,155.83
100000000,2,2.353568,1.436046,3.561,2.585,0.272,148.24
100000000,2,1.437255,1.602402,2.723,2.327,0.356,132.32
100000000,2,2.969782,1.403079,4.082,2.840,0.336,155.54
100000000,2,3.096879,1.444250,4.249,2.942,0.332,155.72
100000000,2,2.586851,1.324694,3.675,2.584,0.276,152.91
100000000,2,2.806298,1.378350,3.925,2.772,0.300,152.41
100000000,2,1.461865,1.352651,2.571,2.109,0.284,135.40
100000000,2,3.237419,1.408289,4.442,2.981,0.244,157.21
100000000,2,4.201184,1.391716,5.246,3.470,0.388,162.35
100000000,2,2.645712,1.673632,4.064,2.953,0.300,147.80
100000000,2,2.548213,1.620578,3.891,2.862,0.324,147.28
100000000,2,2.640099,1.410314,3.782,2.698,0.308,151.62
100000000,2,1.220456,1.268846,2.294,1.899,0.236,133.20
100000000,2,2.685549,1.505902,3.895,2.828,0.340,149.76
100000000,2,3.100771,1.352376,4.149,2.854,0.348,157.60
100000000,2,2.245077,1.426224,3.422,2.564,0.288,144.71
100000000,2,1.446544,1.370117,2.536,2.089,0.320,136.74
100000000,2,2.265102,1.566155,3.608,2.704,0.268,143.39
100000000,2,2.898884,1.490368,4.132,2.910,0.296,152.18
