dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
100000000,16,19.967447,1.225903,20.899,2.926,0.328,725.47
100000000,16,5.469280,1.041977,6.240,1.481,0.305,442.04
100000000,16,19.463760,1.147420,20.257,2.846,0.388,725.64
100000000,16,16.742170,1.047548,17.488,2.506,0.336,711.24
100000000,16,17.118435,1.120217,18.010,2.601,0.264,702.57
100000000,16,16.114463,1.118830,17.032,2.546,0.236,678.51
100000000,16,16.999871,1.037711,17.768,2.548,0.304,709.27
100000000,16,17.924325,1.079237,18.730,2.607,0.308,730.24
100000000,16,17.351094,1.039564,18.109,2.544,0.316,724.25
100000000,16,6.445986,1.165328,7.308,1.708,0.340,447.81
100000000,16,7.056582,1.273728,7.981,1.833,0.384,456.32
100000000,16,16.155389,1.030456,16.911,2.477,0.309,695.47
100000000,16,16.436777,1.093699,17.313,2.541,0.252,691.51
100000000,16,16.379819,1.092812,17.198,2.533,0.308,691.42
100000000,16,17.007974,1.089426,17.855,2.576,0.276,704.12
100000000,16,17.995841,1.080992,18.791,2.639,0.320,724.43
100000000,16,18.203636,1.250999,19.145,2.830,0.344,688.91
100000000,16,17.360996,1.326586,18.389,2.820,0.336,664.00
100000000,16,18.000477,1.160010,18.845,2.698,0.352,711.77
100000000,16,8.634776,1.367463,9.641,2.042,0.397,491.80
100000000,16,16.047839,1.079452,16.845,2.519,0.316,681.27
100000000,16,17.340886,1.106648,18.225,2.619,0.256,705.92
100000000,16,5.612661,1.012757,6.386,1.467,0.272,453.78
100000000,16,16.446265,1.121036,17.274,2.595,0.328,678.56
100000000,16,16.630810,1.095781,17.456,2.583,0.304,687.57
100000000,16,17.138833,1.107332,17.994,2.595,0.288,704.50
100000000,16,17.694958,1.081620,18.474,2.648,0.337,710.63
100000000,16,17.071689,1.093782,17.851,2.582,0.348,705.13
100000000,16,17.186640,1.224359,18.087,2.699,0.361,683.50
100000000,16,18.174672,1.167279,19.076,2.793,0.300,693.98
100000000,16,17.258316,1.079969,18.056,2.580,0.316,712.08
100000000,16,16.596151,1.399209,17.693,2.838,0.336,635.26
100000000,16,16.345990,1.053683,17.110,2.522,0.324,691.26
100000000,16,6.324881,1.111352,7.155,1.623,0.315,460.31
100000000,16,18.276926,1.284121,19.249,2.868,0.348,683.32
100000000,16,7.064780,1.270303,8.015,1.871,0.357,447.35
100000000,16,18.086896,1.165355,18.970,2.735,0.319,705.28
100000000,16,19.326249,1.196554,20.168,2.926,0.388,702.79
100000000,16,16.523490,0.974730,17.204,2.466,0.328,711.22
100000000,16,16.903705,1.332852,17.925,2.879,0.348,634.93
100000000,16,19.614293,1.157558,20.490,2.891,0.316,719.90
100000000,16,16.803922,1.259912,17.809,2.754,0.292,657.25
100000000,16,8.552529,1.264737,9.430,1.954,0.420,504.14
100000000,16,6.883719,1.052428,7.671,1.605,0.299,496.58
100000000,16,16.596008,1.149701,17.464,2.589,0.316,687.02
100000000,16,6.530740,1.072704,7.262,1.613,0.376,473.46
100000000,16,17.274765,1.112001,18.089,2.584,0.332,713.16
100000000,16,17.238823,1.120811,18.073,2.603,0.320,706.90
100000000,16,16.611194,1.156624,17.434,2.635,0.368,675.87
100000000,16,16.418613,1.093603,17.266,2.536,0.280,692.15
