dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000,32,0.004197,3.966653,3.973,0.524,0.000,757.85
30000,32,0.003080,3.887758,3.892,0.505,0.000,771.07
30000,32,0.005167,3.998010,4.005,0.517,0.000,774.19
30000,32,0.005323,4.007088,4.014,0.509,0.000,788.96
30000,32,0.004080,4.029336,4.031,0.523,0.004,771.95
30000,32,0.004915,4.005323,4.012,0.521,0.000,769.61
30000,32,0.004501,3.981150,3.983,0.518,0.004,769.12
30000,32,0.005512,4.011190,4.014,0.514,0.004,781.49
30000,32,0.005038,4.027501,4.026,0.520,0.008,776.45
30000,32,0.005171,3.994117,3.997,0.517,0.004,774.61
30000,32,0.003240,3.850783,3.848,0.496,0.008,777.02
30000,32,0.004573,4.014684,4.021,0.525,0.000,765.75
30000,32,0.005282,4.014543,4.014,0.519,0.008,775.16
30000,32,0.003688,4.033890,4.039,0.522,0.000,774.50
30000,32,0.003124,3.864269,3.869,0.494,0.000,784.05
30000,32,0.004883,4.029086,4.012,0.526,0.024,767.97
30000,32,0.004375,3.998839,4.005,0.522,0.000,767.26
30000,32,0.004938,4.004583,4.011,0.514,0.000,780.57
30000,32,0.004862,4.004806,4.011,0.515,0.000,778.72
30000,32,0.004779,4.006381,4.009,0.521,0.004,770.33
30000,32,0.003147,3.898281,3.899,0.499,0.004,782.05
30000,32,0.004852,4.049291,4.052,0.522,0.004,776.79
30000,32,0.004977,4.019869,4.022,0.513,0.004,785.02
30000,32,0.004722,4.023384,4.010,0.517,0.020,779.79
30000,32,0.003512,3.766752,3.772,0.488,0.000,772.67
30000,32,0.004426,4.015165,4.013,0.515,0.008,780.95
30000,32,0.004903,4.017076,4.020,0.521,0.004,772.32
30000,32,0.005219,3.962051,3.965,0.523,0.004,759.58
30000,32,0.003277,3.857183,3.862,0.503,0.000,768.26
30000,32,0.004258,3.967720,3.974,0.521,0.000,762.77
30000,32,0.005292,3.980385,3.984,0.515,0.004,773.84
30000,32,0.005187,3.988935,3.992,0.533,0.004,749.22
30000,32,0.004640,3.975359,3.966,0.511,0.016,779.52
30000,32,0.004426,4.034343,4.040,0.524,0.000,771.04
30000,32,0.004759,3.991526,3.994,0.530,0.004,754.05
30000,32,0.004751,3.995520,4.002,0.521,0.000,768.10
30000,32,0.004239,3.999097,4.005,0.520,0.000,770.76
30000,32,0.004534,4.005395,4.008,0.520,0.004,771.46
30000,32,0.005040,3.977353,3.972,0.524,0.012,759.77
30000,32,0.004451,3.955315,3.961,0.511,0.000,775.07
30000,32,0.003247,3.931168,3.936,0.516,0.000,762.84
30000,32,0.002695,3.776351,3.781,0.487,0.000,776.19
30000,32,0.003891,4.058599,4.045,0.514,0.020,790.43
30000,32,0.003913,4.003091,4.009,0.526,0.000,762.75
30000,32,0.002953,3.894703,3.864,0.497,0.036,784.68
30000,32,0.004198,4.030656,4.037,0.522,0.000,772.98
30000,32,0.005374,4.002722,4.009,0.514,0.000,780.84
30000,32,0.004076,3.999975,3.998,0.521,0.008,768.83
30000,32,0.004382,4.019153,4.025,0.517,0.000,777.93
30000,32,0.005079,4.041010,4.044,0.515,0.004,785.81
