dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,1,0.434895,0.880946,1.158,1.343,0.184,99.94
50000000,1,0.423188,0.839956,1.054,1.294,0.239,99.91
50000000,1,0.412657,0.889123,1.166,1.331,0.164,99.92
50000000,1,0.446878,0.928360,1.243,1.404,0.160,99.92
50000000,1,0.418365,0.814793,1.082,1.265,0.184,100.00
50000000,1,0.430838,0.904242,1.159,1.364,0.204,99.95
50000000,1,0.421360,0.839691,1.100,1.288,0.188,99.95
50000000,1,0.394090,0.722570,1.026,1.147,0.113,99.28
50000000,1,0.340638,0.802482,1.001,1.177,0.176,99.99
50000000,1,0.492016,0.852081,1.182,1.371,0.188,99.93
50000000,1,0.411174,0.821959,1.128,1.260,0.132,99.98
50000000,1,0.442157,0.809219,1.108,1.275,0.168,100.00
50000000,1,0.405384,0.838491,1.099,1.274,0.172,99.78
50000000,1,0.444625,0.951743,1.261,1.425,0.164,99.99
50000000,1,0.440635,0.801737,1.037,1.267,0.228,99.84
50000000,1,0.339984,0.709737,0.940,1.072,0.132,100.00
50000000,1,0.342806,0.765305,1.005,1.133,0.128,100.01
50000000,1,0.393387,0.849312,1.109,1.269,0.160,100.01
50000000,1,0.352634,0.679156,0.930,1.054,0.124,100.00
50000000,1,0.323659,0.754152,0.925,1.107,0.181,99.86
50000000,1,0.435058,0.864148,1.189,1.325,0.136,99.99
50000000,1,0.401398,0.819217,1.087,1.253,0.160,99.58
50000000,1,0.428222,0.927701,1.201,1.385,0.184,100.00
50000000,1,0.441142,0.836462,1.153,1.307,0.153,99.86
50000000,1,0.450174,0.881076,1.203,1.364,0.156,99.64
50000000,1,0.444478,0.889146,1.205,1.361,0.156,100.00
50000000,1,0.450871,0.732203,1.042,1.205,0.164,99.98
50000000,1,0.347183,0.728765,0.930,1.098,0.168,99.99
50000000,1,0.364269,0.729886,0.969,1.121,0.152,100.00
50000000,1,0.389132,0.827221,1.090,1.242,0.152,100.00
50000000,1,0.390230,0.706408,0.927,1.119,0.192,100.00
50000000,1,0.322134,0.648692,0.890,0.994,0.104,100.00
50000000,1,0.326984,0.678514,0.887,1.027,0.140,100.00
50000000,1,0.330798,0.673834,0.866,1.029,0.160,99.64
50000000,1,0.334904,0.691601,0.906,1.053,0.144,99.73
50000000,1,0.339474,0.669606,0.842,1.030,0.188,100.00
50000000,1,0.333039,0.766754,0.940,1.126,0.185,99.84
50000000,1,0.393087,0.809753,1.067,1.231,0.164,100.00
50000000,1,0.422183,0.828236,1.125,1.281,0.152,99.64
50000000,1,0.404523,0.837008,1.088,1.268,0.180,100.00
50000000,1,0.450362,0.842418,1.122,1.318,0.196,100.00
50000000,1,0.371916,0.691554,0.953,1.094,0.137,99.53
50000000,1,0.345887,0.673761,0.906,1.042,0.136,100.00
50000000,1,0.374682,0.792152,1.025,1.196,0.169,99.78
50000000,1,0.399614,0.804173,1.047,1.231,0.184,100.00
50000000,1,0.403057,0.812316,1.085,1.241,0.156,100.00
50000000,1,0.406086,0.697627,0.986,1.126,0.140,100.01
50000000,1,0.387331,0.707674,0.959,1.119,0.160,99.99
50000000,1,0.340727,0.774703,0.992,1.140,0.148,100.01
50000000,1,0.380065,0.660526,0.885,1.065,0.180,100.00
