dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,2,0.896019,0.936825,1.666,1.393,0.196,133.66
50000000,2,1.718077,0.982712,2.458,1.800,0.273,151.75
50000000,2,1.636984,0.784882,2.260,1.579,0.188,154.99
50000000,2,1.280559,0.805573,1.950,1.441,0.176,147.56
50000000,2,0.873648,1.029921,1.705,1.439,0.228,134.32
50000000,2,2.120539,1.038931,2.981,2.057,0.216,155.41
50000000,2,1.602228,0.786956,2.231,1.556,0.188,155.41
50000000,2,1.039121,0.930854,1.835,1.432,0.176,140.37
50000000,2,2.017074,1.295870,2.984,2.234,0.369,150.14
50000000,2,1.745866,0.899659,2.417,1.737,0.260,154.17
50000000,2,2.055240,1.214147,3.032,2.184,0.272,151.27
50000000,2,2.263956,1.063831,3.099,2.139,0.256,156.85
50000000,2,0.802514,0.702608,1.350,1.105,0.180,138.51
50000000,2,1.913749,0.942057,2.683,1.861,0.204,155.13
50000000,2,1.967709,1.024039,2.773,1.956,0.248,154.41
50000000,2,0.912608,1.019896,1.790,1.440,0.172,136.28
50000000,2,0.898438,0.878445,1.609,1.319,0.204,137.38
50000000,2,2.047035,1.002838,2.835,1.991,0.252,155.05
50000000,2,1.856411,1.034649,2.686,1.910,0.235,152.99
50000000,2,0.931693,1.029722,1.745,1.504,0.257,133.09
50000000,2,1.850219,0.925068,2.598,1.805,0.205,155.33
50000000,2,2.352827,0.908120,3.090,2.041,0.200,161.20
50000000,2,1.749780,0.993163,2.574,1.817,0.200,152.67
50000000,2,1.784249,1.064773,2.644,1.925,0.240,149.76
50000000,2,1.883347,1.068730,2.764,1.942,0.220,153.68
50000000,2,1.781029,0.829785,2.438,1.665,0.196,158.23
50000000,2,1.275660,0.814647,1.920,1.416,0.196,149.40
50000000,2,1.894488,0.968346,2.685,1.873,0.207,154.43
50000000,2,1.678671,1.013458,2.503,1.811,0.220,150.32
50000000,2,1.645907,1.003033,2.466,1.781,0.212,150.44
50000000,2,1.780215,1.022508,2.584,1.868,0.260,152.29
50000000,2,1.659218,0.787942,2.267,1.580,0.204,156.39
50000000,2,1.585200,0.836482,2.257,1.602,0.196,153.08
50000000,2,0.865299,0.707921,1.401,1.145,0.196,139.48
50000000,2,1.426227,0.742572,2.054,1.424,0.140,154.04
50000000,2,1.516214,0.749416,2.147,1.477,0.144,155.08
50000000,2,0.728041,0.768309,1.367,1.136,0.152,133.66
50000000,2,1.441406,0.784786,2.061,1.463,0.188,153.76
50000000,2,0.665201,0.674133,1.234,1.006,0.128,135.39
50000000,2,0.616415,0.777929,1.249,1.067,0.168,132.78
50000000,2,0.686575,0.894431,1.451,1.177,0.156,136.56
50000000,2,1.459627,0.832359,2.163,1.530,0.160,151.78
50000000,2,1.093008,0.930083,1.834,1.437,0.224,143.22
50000000,2,2.001009,1.066397,2.848,1.982,0.252,156.41
50000000,2,1.598904,0.876341,2.297,1.647,0.212,152.39
50000000,2,1.738231,1.211201,2.701,2.018,0.292,148.28
50000000,2,2.055099,1.146934,2.995,2.135,0.247,151.88
50000000,2,2.554452,1.181994,3.447,2.418,0.340,156.66
50000000,2,1.809176,0.930464,2.521,1.829,0.249,151.42
50000000,2,1.121766,1.175445,2.047,1.676,0.288,139.32
