dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000000,32,9.879882,0.800023,10.468,1.616,0.231,662.10
50000000,32,9.884720,0.659016,10.372,1.468,0.192,719.59
50000000,32,9.468486,0.619170,9.879,1.413,0.228,715.33
50000000,32,8.784484,0.512692,9.167,1.252,0.148,744.22
50000000,32,3.095446,0.584852,3.513,0.804,0.185,460.20
50000000,32,2.417827,0.553298,2.811,0.721,0.179,414.57
50000000,32,8.226912,0.549366,8.650,1.227,0.144,716.84
50000000,32,2.656628,0.576675,3.116,0.765,0.136,425.21
50000000,32,2.708817,0.517954,3.053,0.713,0.193,455.16
50000000,32,8.302510,0.547399,8.697,1.222,0.172,725.98
50000000,32,9.634817,0.661437,10.136,1.467,0.180,703.67
50000000,32,8.919343,0.563669,9.361,1.308,0.140,726.66
50000000,32,8.522461,0.548657,8.957,1.231,0.132,738.32
50000000,32,8.341259,0.540247,8.716,1.241,0.184,717.23
50000000,32,8.426021,0.594113,8.878,1.287,0.160,702.21
50000000,32,8.451006,0.785295,9.095,1.488,0.160,622.09
50000000,32,3.139142,0.580254,3.561,0.800,0.176,467.04
50000000,32,3.379628,0.632021,3.891,0.873,0.140,461.76
50000000,32,9.290030,0.644552,9.822,1.405,0.132,708.45
50000000,32,8.658732,0.554659,9.072,1.277,0.160,722.74
50000000,32,3.623686,0.588555,4.057,0.857,0.173,493.89
50000000,32,8.067379,0.561540,8.499,1.225,0.148,705.75
50000000,32,8.287131,0.612200,8.722,1.296,0.196,688.17
50000000,32,9.073331,0.646931,9.568,1.408,0.172,691.60
50000000,32,9.595640,0.636649,10.075,1.427,0.177,718.92
50000000,32,9.555891,0.649679,10.077,1.440,0.148,710.59
50000000,32,9.254533,0.643519,9.737,1.422,0.180,697.54
50000000,32,2.974257,0.619586,3.376,0.832,0.237,434.54
50000000,32,3.429654,0.668570,3.942,0.912,0.176,451.42
50000000,32,2.981751,0.607837,3.410,0.811,0.200,444.94
50000000,32,9.632013,0.632177,10.100,1.420,0.184,724.22
50000000,32,9.770730,0.641569,10.191,1.454,0.240,717.95
50000000,32,3.220242,0.645612,3.711,0.868,0.175,447.86
50000000,32,3.891012,0.679189,4.421,0.964,0.169,476.02
50000000,32,9.345884,0.552101,9.796,1.332,0.120,744.55
50000000,32,8.800345,0.594082,9.242,1.338,0.172,703.41
50000000,32,9.034210,0.636154,9.543,1.389,0.147,697.68
50000000,32,9.302054,0.897143,10.046,1.669,0.172,612.24
50000000,32,7.965496,0.558402,8.325,1.223,0.217,698.44
50000000,32,8.616463,0.623733,9.083,1.330,0.176,696.07
50000000,32,9.545328,0.649150,10.070,1.433,0.144,713.28
50000000,32,9.213346,0.586245,9.615,1.358,0.205,723.14
50000000,32,3.244472,0.647429,3.749,0.877,0.163,446.15
50000000,32,9.812342,0.648886,10.265,1.455,0.216,720.83
50000000,32,9.291507,0.647817,9.811,1.416,0.148,703.57
50000000,32,3.453446,0.712470,3.982,0.957,0.204,437.23
50000000,32,8.496482,0.546385,8.893,1.245,0.168,728.02
50000000,32,8.065062,0.510401,8.449,1.181,0.144,727.58
50000000,32,3.277002,0.562753,3.677,0.799,0.181,482.60
50000000,32,8.090626,0.615782,8.562,1.283,0.164,679.92
