dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
100000,16,0.011350,45.826981,45.832,5.775,0.008,793.76
100000,16,0.010738,45.721539,45.726,5.830,0.008,784.45
100000,16,0.011631,45.597744,45.611,5.749,0.000,793.36
100000,16,0.004970,44.693609,44.692,5.618,0.008,795.65
100000,16,0.003638,44.058418,44.063,5.561,0.000,792.50
100000,16,0.010937,45.863962,45.876,5.765,0.000,795.77
100000,16,0.011520,45.770224,45.783,5.782,0.000,791.95
100000,16,0.011076,45.723039,45.735,5.773,0.000,792.22
100000,16,0.011061,45.578558,45.583,5.758,0.008,791.78
100000,16,0.010919,45.707011,45.715,5.772,0.004,792.22
100000,16,0.011400,45.761016,45.766,5.752,0.008,795.78
100000,16,0.011914,45.810481,45.820,5.787,0.004,791.83
100000,16,0.010060,45.622676,45.626,5.757,0.008,792.67
100000,16,0.011505,45.856994,45.866,5.783,0.004,793.32
100000,16,0.004731,44.955496,44.958,5.680,0.004,791.71
100000,16,0.011288,45.827891,45.841,5.776,0.000,793.77
100000,16,0.011592,45.823925,45.837,5.767,0.000,794.81
100000,16,0.004362,45.014718,45.020,5.660,0.000,795.41
100000,16,0.011428,45.788442,45.801,5.783,0.000,792.13
100000,16,0.004424,44.401901,44.400,5.592,0.008,794.26
100000,16,0.011662,45.808010,45.821,5.763,0.000,795.22
100000,16,0.012047,45.827939,45.837,5.782,0.004,792.96
100000,16,0.005564,44.527893,44.535,5.615,0.000,793.13
100000,16,0.010933,45.901037,45.909,5.769,0.004,796.00
100000,16,0.012033,45.805961,45.815,5.758,0.004,795.88
100000,16,0.010514,45.935893,45.948,5.780,0.000,795.08
100000,16,0.010809,45.826593,45.827,5.806,0.012,789.50
100000,16,0.005859,44.783506,44.787,5.640,0.004,794.30
100000,16,0.010949,45.672370,45.685,5.775,0.000,791.07
100000,16,0.005806,44.892147,44.899,5.650,0.000,794.81
100000,16,0.009474,45.829395,45.836,5.810,0.004,789.12
100000,16,0.004390,44.220514,44.226,5.624,0.000,786.38
100000,16,0.009904,45.458025,45.469,5.721,0.000,794.91
100000,16,0.012041,45.840472,45.850,5.798,0.004,790.99
100000,16,0.011176,45.654513,45.663,5.751,0.004,794.06
100000,16,0.010883,45.886934,45.899,5.793,0.000,792.31
100000,16,0.010054,45.832558,45.844,5.796,0.000,790.95
100000,16,0.011959,45.517340,45.531,5.770,0.000,789.22
100000,16,0.004834,44.867932,44.858,5.686,0.016,789.20
100000,16,0.011040,45.732033,45.744,5.772,0.000,792.52
100000,16,0.004774,44.597724,44.604,5.610,0.000,795.21
100000,16,0.004968,44.993299,44.976,5.648,0.024,796.73
100000,16,0.011273,45.738493,45.747,5.775,0.004,792.36
100000,16,0.010803,45.758474,45.766,5.777,0.004,792.29
100000,16,0.012076,45.811420,45.821,5.804,0.004,789.67
100000,16,0.011712,45.667094,45.680,5.785,0.000,789.76
100000,16,0.007680,45.908630,45.914,5.775,0.004,795.24
100000,16,0.011789,45.704253,45.718,5.767,0.000,792.74
100000,16,0.011634,45.803532,45.816,5.772,0.000,793.90
100000,16,0.005252,44.792097,44.795,5.633,0.004,795.43
