dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
100000,0,0.000553,22.933732,22.935,22.936,0.000,99.99
100000,0,0.000512,22.897515,22.899,22.899,0.000,99.99
100000,0,0.000555,22.897375,22.899,22.899,0.000,100.00
100000,0,0.000518,22.920320,22.921,22.922,0.000,100.00
100000,0,0.000556,22.914905,22.912,22.917,0.004,100.00
100000,0,0.000510,22.928903,22.926,22.931,0.004,100.00
100000,0,0.000518,22.952427,22.954,22.954,0.000,99.99
100000,0,0.000509,22.929651,22.931,22.937,0.000,99.97
100000,0,0.000511,22.887549,22.889,22.889,0.000,99.99
100000,0,0.000508,22.902290,22.903,22.904,0.000,99.99
100000,0,0.000509,22.920270,22.921,22.922,0.000,99.99
100000,0,0.000510,22.929538,22.931,22.931,0.000,99.99
100000,0,0.000510,22.911424,22.913,22.913,0.000,100.00
100000,0,0.000509,22.958794,22.956,22.960,0.004,99.99
100000,0,0.000515,22.943759,22.941,22.945,0.004,99.99
100000,0,0.000516,22.920514,22.922,22.922,0.000,99.99
100000,0,0.000510,22.906188,22.907,22.908,0.000,100.00
100000,0,0.000519,22.922563,22.924,22.924,0.000,99.99
100000,0,0.000510,22.913831,22.915,22.916,0.000,100.00
100000,0,0.000509,22.904958,22.902,22.907,0.004,100.00
100000,0,0.000508,22.891959,22.893,22.893,0.000,100.00
100000,0,0.000510,22.909805,22.911,22.912,0.000,99.99
100000,0,0.000508,22.931639,22.933,22.933,0.000,99.99
100000,0,0.000509,22.920626,22.918,22.923,0.004,99.99
100000,0,0.000508,22.919713,22.917,22.921,0.004,99.99
100000,0,0.000508,22.909331,22.911,22.911,0.000,100.00
100000,0,0.000517,22.921300,22.923,22.923,0.000,100.00
100000,0,0.000552,22.897903,22.899,22.903,0.000,99.98
100000,0,0.000555,22.931235,22.932,22.933,0.000,100.00
100000,0,0.000509,22.923373,22.925,22.925,0.000,100.00
100000,0,0.000549,22.928820,22.930,22.931,0.000,100.00
100000,0,0.000515,22.961768,22.963,22.963,0.000,99.99
100000,0,0.000510,22.928695,22.930,22.930,0.000,99.99
100000,0,0.000508,22.941204,22.938,22.943,0.004,100.00
100000,0,0.000509,22.936658,22.938,22.938,0.000,99.99
100000,0,0.000523,22.927271,22.921,22.929,0.008,99.99
100000,0,0.000514,22.905220,22.906,22.907,0.000,100.00
100000,0,0.000549,22.953547,22.955,22.955,0.000,100.00
100000,0,0.000510,22.921259,22.922,22.923,0.000,100.00
100000,0,0.000510,22.944238,22.945,22.946,0.000,100.00
100000,0,0.000515,22.891065,22.892,22.893,0.000,100.00
100000,0,0.000557,22.931667,22.933,22.933,0.000,99.99
100000,0,0.000517,22.881054,22.882,22.882,0.000,100.00
100000,0,0.000519,22.918295,22.919,22.920,0.000,100.00
100000,0,0.000509,22.915810,22.917,22.917,0.000,99.99
100000,0,0.000547,22.932533,22.934,22.934,0.000,99.99
100000,0,0.000517,22.918626,22.920,22.920,0.000,99.99
100000,0,0.000515,22.927385,22.929,22.929,0.000,100.00
100000,0,0.000509,22.917688,22.919,22.919,0.000,99.99
100000,0,0.000508,22.907510,22.909,22.909,0.000,99.99
