dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
50000,8,0.001072,11.296902,11.302,1.420,0.000,795.91
50000,8,0.000634,11.245044,11.253,1.412,0.000,797.49
50000,8,0.001068,11.292154,11.298,1.419,0.000,796.22
50000,8,0.001142,11.296104,11.305,1.420,0.000,796.67
50000,8,0.007633,11.335102,11.351,1.431,0.000,793.25
50000,8,0.000620,11.053233,11.062,1.393,0.000,794.65
50000,8,0.001077,11.261883,11.276,1.416,0.008,796.87
50000,8,0.001164,11.259195,11.276,1.418,0.000,795.75
50000,8,0.000682,11.099510,11.115,1.396,0.000,796.79
50000,8,0.001099,11.367229,11.371,1.433,0.004,794.31
50000,8,0.001603,11.369562,11.372,1.437,0.004,792.18
50000,8,0.001074,11.320945,11.326,1.427,0.004,794.53
50000,8,0.001274,11.136251,11.147,1.399,0.000,796.81
50000,8,0.003351,11.293598,11.310,1.421,0.008,796.44
50000,8,0.001070,11.330910,11.344,1.425,0.000,796.06
50000,8,0.005972,11.303670,11.320,1.423,0.000,795.48
50000,8,0.004286,11.381309,11.392,1.437,0.000,792.72
50000,8,0.001086,11.294868,11.300,1.421,0.004,795.48
50000,8,0.004196,11.354316,11.365,1.431,0.000,794.74
50000,8,0.000649,11.218432,11.226,1.411,0.000,796.14
50000,8,0.001130,11.288117,11.305,1.426,0.000,793.33
50000,8,0.019191,11.158343,11.184,1.405,0.000,796.04
50000,8,0.005570,11.286257,11.309,1.421,0.000,796.41
50000,8,0.000691,11.101645,11.110,1.403,0.000,792.42
50000,8,0.001062,11.290813,11.305,1.418,0.000,797.22
50000,8,0.001106,11.387841,11.404,1.432,0.008,796.89
50000,8,0.000615,10.928829,10.933,1.377,0.000,794.56
50000,8,0.001096,11.344950,11.354,1.428,0.000,795.68
50000,8,0.004996,11.304789,11.329,1.425,0.000,795.05
50000,8,0.000668,11.102092,11.110,1.393,0.000,798.16
50000,8,0.001085,11.321960,11.330,1.429,0.000,793.41
50000,8,0.001059,11.284270,11.295,1.425,0.004,793.44
50000,8,0.001080,11.298636,11.285,1.423,0.032,795.30
50000,8,0.000619,11.074196,11.084,1.394,0.000,795.72
50000,8,0.000972,11.309621,11.318,1.422,0.000,796.46
50000,8,0.000636,11.160751,11.161,1.411,0.004,791.30
50000,8,0.006439,11.297249,11.309,1.419,0.004,797.24
50000,8,0.005050,11.284830,11.293,1.418,0.000,796.98
50000,8,0.001100,11.362378,11.372,1.428,0.000,796.35
50000,8,0.007622,11.321826,11.336,1.427,0.000,794.39
50000,8,0.001052,11.319534,11.327,1.423,0.000,796.00
50000,8,0.001077,11.360324,11.364,1.431,0.004,794.38
50000,8,0.001058,11.279982,11.267,1.418,0.036,797.07
50000,8,0.001108,11.343041,11.358,1.426,0.000,797.05
50000,8,0.001101,11.362048,11.380,1.428,0.004,797.17
50000,8,0.001058,11.337320,11.359,1.427,0.000,795.98
50000,8,0.001067,11.324518,11.337,1.422,0.004,798.09
50000,8,0.001115,11.370365,11.387,1.432,0.000,795.18
50000,8,0.001075,11.404004,11.414,1.439,0.000,793.19
50000,8,0.000661,10.963302,10.965,1.395,0.004,786.89
