dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000,2,0.000246,2.311584,2.316,1.159,0.000,199.91
30000,2,0.000427,2.286880,2.284,1.145,0.004,199.93
30000,2,0.000414,2.289388,2.294,1.147,0.000,199.93
30000,2,0.000407,2.299462,2.304,1.152,0.000,199.94
30000,2,0.000254,2.289585,2.292,1.146,0.000,199.94
30000,2,0.000239,2.286854,2.290,1.146,0.000,199.91
30000,2,0.000269,2.212967,2.217,1.109,0.000,199.93
30000,2,0.000586,2.290989,2.296,1.148,0.000,199.94
30000,2,0.000618,2.298434,2.303,1.152,0.000,199.95
30000,2,0.000426,2.284162,2.289,1.145,0.000,199.94
30000,2,0.000258,2.103350,2.105,1.053,0.000,199.90
30000,2,0.000235,2.297643,2.303,1.152,0.000,199.94
30000,2,0.000468,2.311304,2.309,1.157,0.004,199.93
30000,2,0.000234,2.287271,2.290,1.146,0.000,199.93
30000,2,0.000416,2.301997,2.307,1.154,0.000,199.93
30000,2,0.000570,2.304044,2.306,1.153,0.000,199.93
30000,2,0.000413,2.295503,2.299,1.150,0.000,199.94
30000,2,0.000507,2.299194,2.302,1.151,0.000,199.94
30000,2,0.000430,2.293078,2.296,1.148,0.000,199.94
30000,2,0.000412,2.298879,2.300,1.151,0.000,199.94
30000,2,0.000416,2.305848,2.311,1.156,0.000,199.93
30000,2,0.000395,2.282147,2.283,1.144,0.004,199.93
30000,2,0.000585,2.320656,2.323,1.162,0.000,199.94
30000,2,0.000403,2.300801,2.303,1.152,0.000,199.94
30000,2,0.000228,2.096543,2.101,1.051,0.000,199.93
30000,2,0.000765,2.299746,2.297,1.153,0.008,199.94
30000,2,0.000229,2.095492,2.097,1.049,0.000,199.93
30000,2,0.000418,2.303116,2.308,1.154,0.000,199.93
30000,2,0.000273,2.248004,2.246,1.125,0.004,199.93
30000,2,0.000420,2.294416,2.297,1.149,0.000,199.92
30000,2,0.000417,2.295552,2.301,1.151,0.000,199.94
30000,2,0.000416,2.303172,2.301,1.153,0.004,199.93
30000,2,0.000422,2.295285,2.298,1.149,0.000,199.94
30000,2,0.000231,1.974462,1.978,0.990,0.000,199.94
30000,2,0.000237,2.289471,2.291,1.146,0.000,199.92
30000,2,0.000409,2.302861,2.306,1.154,0.000,199.94
30000,2,0.000442,2.290451,2.292,1.147,0.000,199.93
30000,2,0.000240,2.285698,2.288,1.145,0.000,199.94
30000,2,0.000410,2.299316,2.301,1.151,0.000,199.95
30000,2,0.000428,2.298269,2.303,1.152,0.000,199.94
30000,2,0.000437,2.306793,2.300,1.156,0.012,199.94
30000,2,0.000230,2.010287,2.011,1.008,0.004,199.94
30000,2,0.000450,2.295465,2.293,1.149,0.004,199.93
30000,2,0.000252,2.296435,2.300,1.150,0.000,199.94
30000,2,0.000417,2.299010,2.301,1.151,0.000,199.95
30000,2,0.000421,2.301817,2.304,1.153,0.000,199.94
30000,2,0.000424,2.294672,2.299,1.150,0.000,199.94
30000,2,0.000721,2.305516,2.309,1.155,0.000,199.94
30000,2,0.000444,2.307037,2.310,1.155,0.000,199.94
30000,2,0.000399,2.299981,2.301,1.151,0.000,199.93
