dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000,1,0.000142,2.128599,2.130,2.130,0.000,100.00
30000,1,0.000132,2.125816,2.123,2.127,0.004,100.00
30000,1,0.000132,2.127837,2.129,2.129,0.000,100.00
30000,1,0.000133,2.127943,2.129,2.129,0.000,100.00
30000,1,0.000173,2.127112,2.128,2.128,0.000,100.00
30000,1,0.000131,2.125434,2.126,2.126,0.000,99.99
30000,1,0.000134,2.124646,2.126,2.126,0.000,100.00
30000,1,0.000132,2.127812,2.129,2.129,0.000,100.00
30000,1,0.000131,2.127342,2.128,2.128,0.000,100.00
30000,1,0.000132,2.122994,2.124,2.124,0.000,100.00
30000,1,0.000132,2.131481,2.132,2.132,0.000,99.99
30000,1,0.000174,2.128442,2.129,2.129,0.000,100.00
30000,1,0.000133,2.128199,2.129,2.129,0.000,99.99
30000,1,0.000132,2.129733,2.131,2.131,0.000,100.00
30000,1,0.000132,2.128873,2.130,2.130,0.000,100.00
30000,1,0.000132,2.125794,2.127,2.127,0.000,100.00
30000,1,0.000131,2.125099,2.126,2.126,0.000,99.99
30000,1,0.000133,2.130284,2.131,2.131,0.000,100.00
30000,1,0.000132,2.127176,2.128,2.128,0.000,99.99
30000,1,0.000132,2.129709,2.127,2.131,0.004,100.00
30000,1,0.000132,2.128326,2.125,2.129,0.004,100.00
30000,1,0.000132,2.125989,2.127,2.127,0.000,99.99
30000,1,0.000132,2.123174,2.124,2.124,0.000,100.00
30000,1,0.000132,2.126102,2.127,2.127,0.000,100.00
30000,1,0.000132,2.130949,2.132,2.132,0.000,99.99
30000,1,0.000132,2.123139,2.124,2.124,0.000,100.00
30000,1,0.000132,2.131004,2.132,2.132,0.000,99.99
30000,1,0.000141,2.134332,2.135,2.135,0.000,100.00
30000,1,0.000132,2.128653,2.130,2.129,0.000,100.00
30000,1,0.000132,2.131765,2.133,2.133,0.000,100.00
30000,1,0.000132,2.129171,2.130,2.130,0.000,99.99
30000,1,0.000132,2.120916,2.122,2.122,0.000,100.00
30000,1,0.000131,2.143100,2.144,2.144,0.000,100.00
30000,1,0.000132,2.130554,2.131,2.131,0.000,100.00
30000,1,0.000132,2.129993,2.131,2.131,0.000,99.99
30000,1,0.000160,2.128862,2.130,2.130,0.000,99.99
30000,1,0.000133,2.126739,2.128,2.128,0.000,100.00
30000,1,0.000136,2.134489,2.135,2.135,0.000,100.00
30000,1,0.000133,2.123586,2.124,2.124,0.000,100.00
30000,1,0.000133,2.124941,2.126,2.126,0.000,100.00
30000,1,0.000133,2.128332,2.129,2.129,0.000,100.00
30000,1,0.000132,2.129468,2.130,2.130,0.000,99.99
30000,1,0.000135,2.126598,2.128,2.128,0.000,100.00
30000,1,0.000134,2.130355,2.131,2.131,0.000,99.99
30000,1,0.000132,2.127557,2.129,2.129,0.000,100.00
30000,1,0.000131,2.127969,2.129,2.129,0.000,99.99
30000,1,0.000131,2.125167,2.126,2.126,0.000,100.00
30000,1,0.000135,2.142142,2.143,2.143,0.000,100.00
30000,1,0.000132,2.130415,2.131,2.131,0.000,100.00
30000,1,0.000134,2.122951,2.124,2.124,0.000,100.00
