dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000,4,0.000549,2.957244,2.960,0.752,0.000,393.65
30000,4,0.000295,2.902826,2.908,0.733,0.000,396.87
30000,4,0.000498,2.972101,2.977,0.756,0.000,393.98
30000,4,0.000513,2.943529,2.949,0.738,0.000,399.54
30000,4,0.000310,2.882794,2.890,0.723,0.000,399.63
30000,4,0.000534,2.932084,2.941,0.736,0.000,399.60
30000,4,0.000552,2.984027,2.985,0.760,0.004,393.20
30000,4,0.000514,2.930387,2.932,0.736,0.008,399.39
30000,4,0.000318,2.924715,2.929,0.746,0.000,392.43
30000,4,0.000527,2.947822,2.947,0.750,0.004,393.59
30000,4,0.000553,2.946046,2.949,0.747,0.000,394.58
30000,4,0.000500,2.969245,2.973,0.757,0.000,392.96
30000,4,0.000492,2.933963,2.939,0.735,0.000,399.63
30000,4,0.000515,2.963422,2.965,0.742,0.000,399.63
30000,4,0.000530,2.965193,2.968,0.744,0.000,399.02
30000,4,0.000529,2.970571,2.983,0.746,0.000,399.64
30000,4,0.000534,2.936863,2.939,0.745,0.000,394.75
30000,4,0.000306,2.901712,2.906,0.742,0.000,391.83
30000,4,0.000281,2.901356,2.899,0.737,0.004,393.99
30000,4,0.000542,2.931144,2.934,0.741,0.000,396.17
30000,4,0.000294,2.881368,2.883,0.723,0.000,398.87
30000,4,0.000531,2.973152,2.978,0.758,0.000,393.05
30000,4,0.000306,2.864464,2.869,0.728,0.000,394.27
30000,4,0.000501,2.949823,2.955,0.744,0.000,397.20
30000,4,0.000500,2.951307,2.954,0.740,0.000,398.94
30000,4,0.000314,2.855665,2.860,0.722,0.000,396.32
30000,4,0.000506,2.975320,2.973,0.761,0.004,391.40
30000,4,0.000282,2.839409,2.842,0.724,0.000,392.51
30000,4,0.000528,2.932856,2.936,0.736,0.000,399.02
30000,4,0.000309,2.883924,2.886,0.722,0.000,399.55
30000,4,0.000526,2.951118,2.956,0.742,0.000,398.38
30000,4,0.000521,2.980702,2.978,0.772,0.008,387.01
30000,4,0.000286,2.771642,2.775,0.698,0.000,397.74
30000,4,0.000499,2.976619,2.974,0.758,0.004,393.17
30000,4,0.000296,2.917010,2.919,0.736,0.000,396.57
30000,4,0.000513,2.967987,2.971,0.748,0.000,397.12
30000,4,0.000291,2.908934,2.911,0.730,0.000,398.73
30000,4,0.000543,2.970204,2.975,0.762,0.000,390.29
30000,4,0.000506,2.911932,2.922,0.731,0.000,399.64
30000,4,0.000537,2.971001,2.970,0.757,0.004,392.75
30000,4,0.000305,2.938861,2.941,0.751,0.000,391.64
30000,4,0.000518,2.942293,2.945,0.744,0.000,395.65
30000,4,0.000324,2.893801,2.896,0.731,0.000,396.02
30000,4,0.000567,2.927674,2.930,0.739,0.000,396.38
30000,4,0.000303,2.910239,2.913,0.744,0.000,391.50
30000,4,0.000299,2.961973,2.959,0.778,0.004,380.75
30000,4,0.000511,2.906512,2.910,0.737,0.000,394.74
30000,4,0.000521,2.932545,2.935,0.735,0.000,399.65
30000,4,0.000523,2.937272,2.945,0.737,0.000,399.60
30000,4,0.001843,2.966131,2.970,0.754,0.000,393.78
