dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000,0,0.000143,2.445598,2.447,2.447,0.000,100.00
30000,0,0.000143,2.445997,2.447,2.447,0.000,100.00
30000,0,0.000129,2.446423,2.447,2.447,0.000,100.00
30000,0,0.000128,2.445036,2.446,2.446,0.000,100.00
30000,0,0.000129,2.445839,2.447,2.447,0.000,100.00
30000,0,0.000129,2.446427,2.447,2.447,0.000,100.00
30000,0,0.000129,2.454430,2.455,2.455,0.000,100.00
30000,0,0.000128,2.446320,2.443,2.447,0.004,100.00
30000,0,0.000128,2.453524,2.454,2.454,0.000,100.00
30000,0,0.000129,2.449446,2.450,2.450,0.000,100.00
30000,0,0.000145,2.446073,2.443,2.447,0.004,100.00
30000,0,0.000129,2.454344,2.455,2.455,0.000,100.00
30000,0,0.000129,2.456624,2.457,2.457,0.000,100.00
30000,0,0.000129,2.448869,2.450,2.450,0.000,100.00
30000,0,0.000129,2.448470,2.449,2.449,0.000,100.00
30000,0,0.000128,2.451982,2.453,2.453,0.000,100.00
30000,0,0.000129,2.446846,2.448,2.448,0.000,99.99
30000,0,0.000128,2.445664,2.446,2.447,0.000,99.99
30000,0,0.000128,2.446476,2.447,2.447,0.000,99.99
30000,0,0.000129,2.448463,2.449,2.449,0.000,100.00
30000,0,0.000137,2.446416,2.447,2.447,0.000,99.99
30000,0,0.000128,2.448104,2.449,2.449,0.000,99.99
30000,0,0.000128,2.447801,2.449,2.449,0.000,100.00
30000,0,0.000128,2.445278,2.446,2.446,0.000,100.00
30000,0,0.000128,2.445398,2.446,2.446,0.000,100.00
30000,0,0.000129,2.446715,2.448,2.448,0.000,100.00
30000,0,0.000129,2.445858,2.447,2.447,0.000,100.00
30000,0,0.000151,2.447887,2.445,2.449,0.004,100.00
30000,0,0.000128,2.445879,2.443,2.447,0.004,99.99
30000,0,0.000129,2.446426,2.447,2.447,0.000,99.99
30000,0,0.000153,2.447943,2.449,2.449,0.000,99.99
30000,0,0.000128,2.443316,2.444,2.444,0.000,100.00
30000,0,0.000129,2.458862,2.460,2.460,0.000,100.00
30000,0,0.000128,2.444710,2.446,2.446,0.000,100.00
30000,0,0.000129,2.448658,2.450,2.450,0.000,100.00
30000,0,0.000129,2.449594,2.450,2.451,0.000,99.99
30000,0,0.000129,2.444236,2.441,2.445,0.004,99.99
30000,0,0.000129,2.445933,2.447,2.447,0.000,100.00
30000,0,0.000128,2.446879,2.448,2.448,0.000,100.00
30000,0,0.000129,2.443184,2.444,2.444,0.000,100.00
30000,0,0.000130,2.446639,2.448,2.448,0.000,100.00
30000,0,0.000128,2.445384,2.446,2.446,0.000,100.00
30000,0,0.000129,2.445355,2.442,2.446,0.004,100.00
30000,0,0.000129,2.448678,2.449,2.450,0.000,99.99
30000,0,0.000129,2.446959,2.448,2.448,0.000,100.00
30000,0,0.000129,2.446319,2.447,2.447,0.000,100.00
30000,0,0.000128,2.450066,2.451,2.451,0.000,99.99
30000,0,0.000129,2.446204,2.447,2.447,0.000,100.00
30000,0,0.000129,2.443536,2.444,2.444,0.000,99.99
30000,0,0.000129,2.444972,2.446,2.447,0.000,99.96
