dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000,8,0.000531,3.846742,3.868,0.487,0.008,795.96
30000,8,0.000815,4.163713,4.175,0.524,0.000,796.31
30000,8,0.004645,4.150817,4.169,0.523,0.000,796.44
30000,8,0.002483,4.152506,4.165,0.523,0.000,796.82
30000,8,0.000478,3.862901,3.870,0.499,0.000,775.30
30000,8,0.000723,4.122838,4.138,0.520,0.000,795.61
30000,8,0.000747,4.206222,4.217,0.531,0.000,794.87
30000,8,0.003482,4.182690,4.196,0.527,0.000,796.15
30000,8,0.000450,3.853867,3.858,0.490,0.000,787.38
30000,8,0.000469,3.996863,4.019,0.505,0.000,795.55
30000,8,0.000373,3.997913,4.006,0.506,0.000,792.43
30000,8,0.001277,4.187914,4.209,0.529,0.000,794.97
30000,8,0.000717,4.216354,4.219,0.532,0.000,793.31
30000,8,0.000719,4.213553,4.228,0.534,0.000,792.27
30000,8,0.000712,4.202144,4.207,0.529,0.000,794.91
30000,8,0.000743,4.190154,4.202,0.528,0.000,795.39
30000,8,0.031436,3.979570,4.024,0.508,0.000,792.50
30000,8,0.000747,4.175195,4.189,0.528,0.008,794.28
30000,8,0.000469,4.022620,4.026,0.508,0.000,793.07
30000,8,0.000673,4.133485,4.152,0.522,0.000,795.91
30000,8,0.000807,4.206373,4.206,0.529,0.004,796.48
30000,8,0.012328,3.983538,4.001,0.503,0.000,794.69
30000,8,0.000738,4.135109,4.160,0.522,0.000,796.85
30000,8,0.000730,4.190629,4.196,0.528,0.000,794.41
30000,8,0.000696,4.205455,4.211,0.531,0.000,792.63
30000,8,0.000466,3.968171,3.980,0.500,0.000,795.64
30000,8,0.003512,4.178739,4.196,0.528,0.000,795.43
30000,8,0.000756,4.150086,4.153,0.521,0.000,797.34
30000,8,0.000710,4.240628,4.249,0.542,0.000,783.95
30000,8,0.000781,4.142251,4.143,0.521,0.004,796.28
30000,8,0.000716,4.222913,4.230,0.532,0.000,795.81
30000,8,0.000729,4.159835,4.185,0.526,0.000,796.01
30000,8,0.000754,4.195907,4.204,0.530,0.004,794.27
30000,8,0.001600,4.208563,4.221,0.531,0.000,795.31
30000,8,0.000701,4.181598,4.187,0.526,0.000,795.76
30000,8,0.000692,4.133601,4.157,0.522,0.000,795.97
30000,8,0.000458,4.010309,4.030,0.506,0.000,796.67
30000,8,0.000749,4.118074,4.135,0.519,0.000,796.81
30000,8,0.000811,4.152714,4.169,0.525,0.008,796.17
30000,8,0.000725,4.137717,4.161,0.523,0.004,796.14
30000,8,0.000725,4.164508,4.186,0.527,0.000,794.52
30000,8,0.000477,3.861410,3.866,0.506,0.000,764.32
30000,8,0.003308,4.057984,4.087,0.513,0.000,796.83
30000,8,0.000752,4.193992,4.203,0.529,0.000,794.75
30000,8,0.000706,4.156290,4.164,0.523,0.000,796.08
30000,8,0.000424,3.960116,3.967,0.499,0.000,794.74
30000,8,0.038335,4.020372,4.077,0.513,0.000,794.88
30000,8,0.000754,4.174773,4.182,0.526,0.000,795.41
30000,8,0.000691,4.157163,4.148,0.526,0.032,794.70
30000,8,0.000701,4.201802,4.207,0.532,0.000,790.96
