dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000,4,0.000480,2.757833,2.763,0.704,0.000,392.26
30000,4,0.000545,2.953835,2.957,0.746,0.000,396.59
30000,4,0.000490,2.962940,2.967,0.742,0.000,399.62
30000,4,0.000318,2.929755,2.934,0.738,0.000,397.83
30000,4,0.000492,3.003154,3.006,0.765,0.000,392.77
30000,4,0.000485,2.934957,2.947,0.738,0.000,399.61
30000,4,0.000561,2.987426,2.993,0.760,0.000,394.01
30000,4,0.000485,2.979382,2.981,0.760,0.000,392.45
30000,4,0.000297,2.949840,2.954,0.754,0.000,392.01
30000,4,0.000547,2.957876,2.956,0.741,0.004,399.43
30000,4,0.000504,2.992915,2.998,0.755,0.000,397.08
30000,4,0.000526,2.955262,2.960,0.741,0.000,399.55
30000,4,0.000283,2.924812,2.930,0.746,0.000,392.86
30000,4,0.000550,2.965027,2.959,0.752,0.008,394.36
30000,4,0.000533,2.963825,2.968,0.746,0.000,397.93
30000,4,0.000539,2.996444,2.996,0.763,0.004,393.27
30000,4,0.000473,2.964633,2.969,0.748,0.000,396.89
30000,4,0.000486,2.972047,2.977,0.747,0.000,398.45
30000,4,0.000301,2.909527,2.913,0.738,0.000,394.96
30000,4,0.000482,2.963514,2.971,0.744,0.000,399.53
30000,4,0.000495,2.982833,2.985,0.754,0.000,396.10
30000,4,0.000500,2.952457,2.962,0.741,0.000,399.61
30000,4,0.000515,2.996476,3.000,0.755,0.000,397.60
30000,4,0.002012,2.965034,2.971,0.745,0.000,399.11
30000,4,0.000520,2.994163,2.995,0.767,0.004,390.85
30000,4,0.000552,2.943906,2.951,0.739,0.000,399.55
30000,4,0.000309,2.958062,2.962,0.746,0.000,396.77
30000,4,0.000509,2.973527,2.978,0.757,0.000,393.60
30000,4,0.000517,2.940620,2.942,0.736,0.000,399.60
30000,4,0.000322,2.919946,2.924,0.732,0.000,399.29
30000,4,0.000501,2.981263,2.990,0.748,0.000,399.64
30000,4,0.000715,2.959500,2.962,0.741,0.000,399.59
30000,4,0.000509,2.955250,2.949,0.743,0.016,399.05
30000,4,0.000497,2.987376,2.991,0.761,0.000,393.11
30000,4,0.000278,2.934847,2.938,0.739,0.000,397.39
30000,4,0.000313,2.945503,2.948,0.738,0.000,399.20
30000,4,0.000496,2.967624,2.973,0.744,0.000,399.64
30000,4,0.000520,2.949776,2.960,0.741,0.000,399.63
30000,4,0.000498,3.006121,3.008,0.768,0.004,392.02
30000,4,0.000526,2.940301,2.942,0.744,0.000,395.68
30000,4,0.000488,2.954235,2.961,0.741,0.000,399.64
30000,4,0.000486,2.985980,2.990,0.756,0.000,395.67
30000,4,0.000496,2.976417,2.978,0.757,0.004,393.73
30000,4,0.000309,2.930850,2.936,0.743,0.000,395.22
30000,4,0.000514,2.985622,2.990,0.754,0.000,396.35
30000,4,0.000870,2.998013,3.002,0.762,0.000,393.70
30000,4,0.000472,2.982659,2.986,0.759,0.000,393.31
30000,4,0.000537,2.952863,2.953,0.752,0.004,393.37
30000,4,0.000522,2.948976,2.954,0.745,0.000,396.63
30000,4,0.000550,2.978414,2.984,0.772,0.000,386.67
