dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000,0,0.000139,2.068613,2.069,2.069,0.000,100.00
30000,0,0.000129,2.064428,2.065,2.065,0.000,100.00
30000,0,0.000138,2.069948,2.071,2.071,0.000,99.99
30000,0,0.000128,2.063065,2.064,2.064,0.000,100.00
30000,0,0.000128,2.068127,2.069,2.069,0.000,99.99
30000,0,0.000129,2.067525,2.068,2.069,0.000,99.99
30000,0,0.000129,2.074030,2.075,2.075,0.000,99.99
30000,0,0.000128,2.076369,2.077,2.077,0.000,99.99
30000,0,0.000129,2.069224,2.070,2.070,0.000,99.99
30000,0,0.000129,2.076171,2.077,2.077,0.000,99.99
30000,0,0.000128,2.076932,2.078,2.078,0.000,99.98
30000,0,0.000128,2.066617,2.067,2.068,0.000,99.99
30000,0,0.000128,2.071190,2.072,2.072,0.000,100.00
30000,0,0.000129,2.066758,2.068,2.068,0.000,99.99
30000,0,0.000129,2.066873,2.068,2.068,0.000,99.99
30000,0,0.000129,2.070476,2.071,2.071,0.000,99.99
30000,0,0.000129,2.069210,2.070,2.070,0.000,99.99
30000,0,0.000129,2.064511,2.061,2.065,0.004,99.99
30000,0,0.000129,2.076355,2.073,2.077,0.004,99.99
30000,0,0.000128,2.066945,2.068,2.068,0.000,99.99
30000,0,0.000129,2.068507,2.069,2.070,0.000,99.99
30000,0,0.000129,2.069479,2.070,2.070,0.000,99.99
30000,0,0.000129,2.070020,2.071,2.071,0.000,100.00
30000,0,0.000129,2.068510,2.069,2.069,0.000,99.99
30000,0,0.000129,2.070100,2.071,2.071,0.000,99.99
30000,0,0.000129,2.072314,2.073,2.073,0.000,100.00
30000,0,0.000129,2.073445,2.070,2.074,0.004,100.00
30000,0,0.000129,2.068041,2.069,2.069,0.000,99.99
30000,0,0.000129,2.066326,2.067,2.067,0.000,99.99
30000,0,0.000129,2.079001,2.080,2.080,0.000,99.98
30000,0,0.000129,2.085162,2.086,2.086,0.000,99.99
30000,0,0.000128,2.071546,2.068,2.073,0.004,99.99
30000,0,0.000130,2.083611,2.084,2.085,0.000,99.99
30000,0,0.000129,2.080102,2.077,2.081,0.004,99.99
30000,0,0.000129,2.078810,2.080,2.080,0.000,99.99
30000,0,0.000128,2.072696,2.074,2.073,0.000,100.00
30000,0,0.000128,2.075974,2.077,2.077,0.000,99.99
30000,0,0.000129,2.075416,2.076,2.076,0.000,99.99
30000,0,0.000129,2.071258,2.072,2.072,0.000,99.99
30000,0,0.000129,2.071389,2.072,2.072,0.000,99.99
30000,0,0.000129,2.075832,2.077,2.077,0.000,99.99
30000,0,0.000129,2.074332,2.075,2.075,0.000,99.99
30000,0,0.000129,2.071248,2.072,2.072,0.000,99.99
30000,0,0.000129,2.074493,2.075,2.075,0.000,99.99
30000,0,0.000128,2.067366,2.068,2.068,0.000,100.00
30000,0,0.000129,2.068511,2.069,2.069,0.000,100.00
30000,0,0.000128,2.069791,2.071,2.071,0.000,99.99
30000,0,0.000128,2.066535,2.067,2.067,0.000,100.00
30000,0,0.000128,2.073638,2.070,2.075,0.004,99.99
30000,0,0.000129,2.066207,2.067,2.067,0.000,99.99
