dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000000,16,1.668358,0.453971,1.981,0.616,0.158,347.27
30000000,16,5.845856,0.534941,6.196,1.167,0.201,548.32
30000000,16,6.207969,0.537371,6.590,1.188,0.175,569.31
30000000,16,6.252126,0.519079,6.622,1.166,0.168,582.57
30000000,16,6.210129,0.524971,6.590,1.178,0.167,573.42
30000000,16,2.010701,0.483718,2.356,0.702,0.161,358.36
30000000,16,6.405519,0.506778,6.725,1.228,0.204,564.12
30000000,16,5.959993,0.400276,6.193,1.050,0.181,607.08
30000000,16,1.757097,0.391005,2.022,0.547,0.140,395.37
30000000,16,2.129634,0.398925,2.460,0.588,0.083,432.12
30000000,16,5.028407,0.409309,5.325,0.926,0.126,588.56
30000000,16,5.122030,0.394099,5.389,0.900,0.140,614.21
30000000,16,5.052376,0.414067,5.352,0.892,0.127,614.38
30000000,16,5.118512,0.402108,5.404,0.885,0.131,625.51
30000000,16,1.659174,0.371679,1.927,0.523,0.118,390.82
30000000,16,4.909884,0.380230,5.158,0.888,0.146,597.59
30000000,16,4.932730,0.468568,5.267,0.973,0.151,556.89
30000000,16,6.176159,0.512921,6.505,1.179,0.201,568.93
30000000,16,5.710366,0.395420,5.972,0.983,0.148,622.62
30000000,16,4.729970,0.400440,5.014,0.888,0.130,579.29
30000000,16,5.064560,0.387585,5.332,0.906,0.134,603.62
30000000,16,4.921868,0.421042,5.273,0.924,0.084,580.01
30000000,16,2.008650,0.384428,2.286,0.565,0.124,426.28
30000000,16,1.713388,0.401106,2.018,0.555,0.113,383.62
30000000,16,5.315192,0.370334,5.578,0.895,0.122,637.14
30000000,16,5.093912,0.407138,5.384,0.929,0.132,594.12
30000000,16,5.665941,0.503953,6.048,1.078,0.138,573.77
30000000,16,2.192018,0.500643,2.536,0.724,0.179,375.20
30000000,16,2.237591,0.482976,2.582,0.694,0.155,394.19
30000000,16,5.941303,0.481979,6.301,1.104,0.140,583.62
30000000,16,6.012479,0.501137,6.368,1.119,0.163,583.93
30000000,16,6.027314,0.516829,6.385,1.151,0.176,569.84
30000000,16,6.094925,0.523565,6.419,1.168,0.217,568.03
30000000,16,6.241789,0.526059,6.562,1.184,0.223,572.93
30000000,16,6.184308,0.517655,6.542,1.161,0.179,579.10
30000000,16,1.952968,0.535918,2.338,0.726,0.169,345.21
30000000,16,2.481292,0.539424,2.878,0.779,0.161,389.92
30000000,16,6.250083,0.487586,6.548,1.143,0.207,590.85
30000000,16,2.095078,0.455510,2.392,0.653,0.175,393.11
30000000,16,6.305200,0.495846,6.674,1.174,0.144,580.94
30000000,16,5.944915,0.495800,6.136,1.112,0.322,580.60
30000000,16,2.574005,0.530498,2.783,0.773,0.339,403.76
30000000,16,6.281609,0.504688,6.195,1.160,0.608,586.40
30000000,16,5.905857,0.503852,5.631,1.138,0.795,564.84
30000000,16,6.148557,0.496596,5.958,1.128,0.704,590.35
30000000,16,6.420400,0.523695,6.592,1.166,0.372,597.15
30000000,16,5.827965,0.578459,6.206,1.250,0.220,514.09
30000000,16,6.312761,0.640832,6.784,1.326,0.189,525.74
30000000,16,6.579085,0.565293,6.965,1.301,0.198,550.67
30000000,16,6.150464,0.549050,6.551,1.209,0.169,555.76
