dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000000,1,0.219928,0.440003,0.580,0.675,0.096,99.98
30000000,1,0.225971,0.414177,0.568,0.656,0.088,100.01
30000000,1,0.224852,0.416102,0.559,0.658,0.100,100.00
30000000,1,0.224526,0.456627,0.630,0.700,0.068,99.71
30000000,1,0.275364,0.520808,0.699,0.819,0.116,99.53
30000000,1,0.281667,0.530398,0.724,0.832,0.108,99.96
30000000,1,0.299394,0.503036,0.712,0.820,0.108,100.00
30000000,1,0.289502,0.536702,0.725,0.849,0.124,99.99
30000000,1,0.307428,0.517875,0.715,0.847,0.132,99.99
30000000,1,0.292379,0.519674,0.707,0.831,0.124,100.00
30000000,1,0.268630,0.500220,0.687,0.787,0.100,99.99
30000000,1,0.305100,0.546416,0.722,0.869,0.148,100.00
30000000,1,0.275548,0.518546,0.704,0.812,0.108,100.00
30000000,1,0.260874,0.514349,0.689,0.795,0.104,99.66
30000000,1,0.276587,0.501742,0.724,0.796,0.072,100.00
30000000,1,0.288624,0.509200,0.699,0.815,0.116,99.99
30000000,1,0.283966,0.525696,0.732,0.828,0.096,100.00
30000000,1,0.266982,0.498457,0.660,0.795,0.128,99.10
30000000,1,0.276592,0.547021,0.723,0.843,0.120,100.00
30000000,1,0.271407,0.514603,0.714,0.806,0.092,100.00
30000000,1,0.269726,0.502719,0.682,0.790,0.108,100.00
30000000,1,0.261959,0.507954,0.700,0.788,0.088,100.00
30000000,1,0.279659,0.521170,0.675,0.819,0.144,99.99
30000000,1,0.283060,0.519994,0.702,0.822,0.120,100.00
30000000,1,0.266919,0.511941,0.699,0.795,0.096,100.00
30000000,1,0.230278,0.414135,0.571,0.659,0.088,100.00
30000000,1,0.236613,0.419459,0.586,0.681,0.088,98.90
30000000,1,0.245022,0.407687,0.548,0.668,0.120,100.00
30000000,1,0.285481,0.488235,0.699,0.798,0.093,99.22
30000000,1,0.274402,0.508583,0.700,0.804,0.101,99.54
30000000,1,0.270807,0.463753,0.654,0.750,0.096,99.99
30000000,1,0.219355,0.401078,0.559,0.635,0.076,99.99
30000000,1,0.213634,0.403230,0.519,0.631,0.113,100.00
30000000,1,0.210732,0.407727,0.470,0.634,0.165,100.00
30000000,1,0.213071,0.401188,0.537,0.629,0.092,100.00
30000000,1,0.212770,0.400198,0.524,0.630,0.103,99.59
30000000,1,0.209799,0.418086,0.548,0.645,0.096,99.99
30000000,1,0.254138,0.529423,0.710,0.803,0.092,99.81
30000000,1,0.281067,0.496601,0.669,0.798,0.128,99.93
30000000,1,0.271110,0.513438,0.693,0.810,0.116,99.94
30000000,1,0.283164,0.518798,0.700,0.820,0.120,100.00
30000000,1,0.274682,0.486152,0.650,0.779,0.128,100.00
30000000,1,0.223734,0.393348,0.565,0.633,0.068,99.97
30000000,1,0.208442,0.405064,0.509,0.629,0.120,100.00
30000000,1,0.224064,0.408824,0.545,0.649,0.104,100.01
30000000,1,0.203880,0.404257,0.520,0.624,0.104,100.00
30000000,1,0.214936,0.478132,0.612,0.713,0.100,99.90
30000000,1,0.270750,0.510808,0.681,0.801,0.120,99.97
30000000,1,0.283339,0.509729,0.694,0.814,0.120,100.00
30000000,1,0.295908,0.538165,0.733,0.854,0.120,100.00
