dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
30000000,32,5.439139,0.524661,5.809,1.040,0.176,575.60
30000000,32,6.252957,0.576462,6.689,1.229,0.160,557.49
30000000,32,5.252854,0.423073,5.553,0.964,0.140,590.80
30000000,32,5.016884,0.429939,5.332,0.931,0.132,586.99
30000000,32,5.378019,0.482947,5.725,1.007,0.156,584.28
30000000,32,1.710838,0.516426,2.093,0.681,0.154,329.94
30000000,32,6.615238,0.495645,6.951,1.131,0.177,630.48
30000000,32,6.550107,0.485891,6.916,1.101,0.139,641.02
30000000,32,6.253741,0.522252,6.603,1.115,0.192,609.60
30000000,32,6.044504,0.506805,6.418,1.125,0.151,583.85
30000000,32,5.509414,0.437868,5.797,0.970,0.166,614.97
30000000,32,5.240505,0.389694,5.521,0.881,0.124,640.99
30000000,32,4.847932,0.478598,5.156,0.975,0.190,548.47
30000000,32,6.171616,0.483333,6.510,1.102,0.165,605.75
30000000,32,6.154353,0.419402,6.469,1.011,0.119,651.91
30000000,32,5.001236,0.400932,5.287,0.886,0.132,611.56
30000000,32,1.703750,0.419004,1.974,0.564,0.166,379.71
30000000,32,5.881390,0.556863,6.276,1.142,0.180,565.50
30000000,32,6.431529,0.563619,6.863,1.197,0.153,586.37
30000000,32,2.224544,0.456011,2.555,0.641,0.147,421.79
30000000,32,2.230905,0.545871,2.663,0.734,0.132,380.83
30000000,32,6.240029,0.502697,6.600,1.108,0.160,610.18
30000000,32,2.071753,0.530891,2.486,0.718,0.137,365.38
30000000,32,2.289167,0.492666,2.664,0.682,0.134,410.64
30000000,32,6.278245,0.501167,6.613,1.126,0.184,603.61
30000000,32,6.440654,0.521231,6.790,1.172,0.193,595.58
30000000,32,6.131368,0.474965,6.451,1.111,0.176,596.46
30000000,32,6.398397,0.481150,6.706,1.118,0.192,616.92
30000000,32,5.900904,0.389254,6.168,0.961,0.145,656.63
30000000,32,1.484040,0.396213,1.761,0.514,0.135,368.71
30000000,32,4.741279,0.440363,5.037,0.918,0.161,566.40
30000000,32,5.687725,0.508578,6.066,1.090,0.151,570.56
30000000,32,6.494854,0.527836,6.860,1.130,0.180,622.91
30000000,32,2.063701,0.401701,2.382,0.567,0.096,437.39
30000000,32,5.294765,0.402265,5.617,0.917,0.096,622.63
30000000,32,2.016921,0.443763,2.354,0.619,0.125,400.35
30000000,32,2.496164,0.529786,2.875,0.755,0.170,403.32
30000000,32,6.505047,0.496867,6.798,1.106,0.219,634.75
30000000,32,5.505456,0.445376,5.808,0.981,0.161,608.32
30000000,32,5.108580,0.435163,5.454,0.929,0.105,598.56
30000000,32,4.938382,0.405808,5.242,0.887,0.117,604.45
30000000,32,2.145492,0.525365,2.506,0.715,0.184,376.47
30000000,32,6.286495,0.518253,6.641,1.169,0.188,584.43
30000000,32,6.278799,0.503991,6.643,1.141,0.160,596.34
30000000,32,6.220032,0.515438,6.584,1.154,0.169,585.24
30000000,32,5.083443,0.407939,5.382,0.938,0.124,587.22
30000000,32,5.162665,0.442726,5.489,0.925,0.132,607.92
30000000,32,5.175122,0.423436,5.457,0.939,0.156,598.09
30000000,32,4.998532,0.434499,5.309,0.924,0.141,589.91
30000000,32,5.309703,0.472370,5.637,0.991,0.164,585.20
