dimarray,threads,init,countingsort,user,elapsed,sys,pCPU
100000,16,0.010986,45.968561,45.973,5.792,0.008,793.86
100000,16,0.012106,45.980769,45.994,5.805,0.000,792.32
100000,16,0.012295,45.760761,45.770,5.743,0.004,797.18
100000,16,0.011932,45.991361,46.001,5.788,0.004,794.82
100000,16,0.011378,45.970855,45.980,5.774,0.004,796.52
100000,16,0.010061,45.901286,45.905,5.810,0.008,790.23
100000,16,0.011266,45.985362,45.990,5.801,0.008,792.93
100000,16,0.005171,45.209844,45.204,5.701,0.012,793.27
100000,16,0.004707,45.511507,45.510,5.739,0.008,793.26
100000,16,0.010088,45.918119,45.930,5.775,0.000,795.45
100000,16,0.009046,46.150094,46.160,5.800,0.000,796.00
100000,16,0.012029,46.015820,46.029,5.835,0.000,788.84
100000,16,0.011949,45.799027,45.812,5.747,0.000,797.29
100000,16,0.011074,45.990851,46.003,5.775,0.000,796.59
100000,16,0.011475,46.121900,46.127,5.808,0.008,794.46
100000,16,0.011628,45.987008,45.976,5.792,0.024,794.33
100000,16,0.011890,46.046389,46.060,5.785,0.000,796.18
100000,16,0.011610,46.012918,46.026,5.767,0.000,798.09
100000,16,0.003986,45.492169,45.497,5.704,0.000,797.78
100000,16,0.012242,46.057223,46.067,5.796,0.004,794.87
100000,16,0.011469,46.095864,46.109,5.800,0.000,794.97
100000,16,0.011064,46.023098,46.036,5.778,0.000,796.73
100000,16,0.011764,45.926786,45.932,5.771,0.008,796.04
100000,16,0.004847,45.269475,45.276,5.708,0.000,793.19
100000,16,0.005190,45.318653,45.309,5.700,0.016,795.31
100000,16,0.005926,45.420227,45.412,5.736,0.016,792.11
100000,16,0.011866,45.851306,45.852,5.778,0.012,793.91
100000,16,0.011444,45.892471,45.901,5.778,0.004,794.61
100000,16,0.011332,46.122829,46.131,5.826,0.004,792.02
100000,16,0.011641,46.089386,46.090,5.789,0.012,796.37
100000,16,0.004763,44.907848,44.910,5.655,0.004,794.37
100000,16,0.012083,45.914359,45.928,5.794,0.000,792.68
100000,16,0.011789,45.783942,45.797,5.758,0.000,795.36
100000,16,0.011690,46.099049,46.104,5.805,0.008,794.48
100000,16,0.011428,45.916341,45.925,5.779,0.004,794.89
100000,16,0.010782,45.959827,45.972,5.775,0.000,796.18
100000,16,0.011178,45.948883,45.957,5.784,0.004,794.63
100000,16,0.004561,45.333202,45.339,5.713,0.000,793.75
100000,16,0.010597,46.007378,46.015,5.783,0.004,795.76
100000,16,0.012477,46.051271,46.061,5.788,0.004,796.01
100000,16,0.011150,46.016266,46.025,5.794,0.004,794.55
100000,16,0.011753,46.074067,46.083,5.796,0.004,795.15
100000,16,0.004742,44.207748,44.214,5.571,0.000,793.78
100000,16,0.011811,45.967616,45.977,5.761,0.004,798.27
100000,16,0.011346,46.012782,46.022,5.804,0.004,793.13
100000,16,0.011068,45.914768,45.919,5.791,0.008,793.21
100000,16,0.010852,45.946993,45.951,5.769,0.008,796.65
100000,16,0.012238,45.943071,45.953,5.771,0.004,796.33
100000,16,0.011254,45.947911,45.960,5.785,0.000,794.47
100000,16,0.011043,45.939674,45.952,5.778,0.000,795.43
